sample_size,treatment_prevalence,propensity_min,propensity_p01,propensity_p05,propensity_median,propensity_p95,propensity_p99,propensity_max,treated_propensity_p05,treated_propensity_p95,control_propensity_p05,control_propensity_p95,propensity_overlap_width,outcome_prevalence,oracle_EY1,oracle_EY0,U_treatment_coefficient,U_outcome_coefficient,U_treatment_correlation,U_outcome_correlation,positivity_warning,rare_outcome_warning,separation_warning,extreme_probability_warning,unobserved_confounder_enabled,unobserved_confounder_observed,positivity_message,binary_outcome_message
1000,0.5065375000000001,0.06708372375933505,0.1297370113763109,0.20429561967158513,0.5096254914983478,0.8062990070593672,0.8800534987917257,0.9378001281171006,0.27629636361310556,0.8369233844462054,0.17413004036077645,0.7324049572461538,0.45610859363304834,0.41701249999999995,0.4996583354843584,0.33068044575335076,0.0,0.0,-0.0032029885763188654,-0.002050108649732346,False,False,False,True,True,False,No major positivity warning triggered.,oracle outcome probabilities include extreme values.
