estimator,estimate,se,ci_lower,ci_upper,status,error_type,error_message,sample_size,replication,seed,truth,error,covered,treatment_prevalence,propensity_p01,propensity_p99,positivity_warning
naive_difference,3.017691274635521,0.08991992217147575,2.841451465686784,3.1939310835842583,ok,,,1000,0,20460605,2.0,1.0176912746355211,False,0.531,0.04503640133871775,0.9789103982214221,True
adjusted_ols,1.8594402146340165,0.07355918094232251,1.7152668692547992,2.0036135600132337,ok,,,1000,0,20460605,2.0,-0.14055978536598346,True,0.531,0.04503640133871775,0.9789103982214221,True
ipw,1.8387936038351613,0.16571964631824726,1.513989065520681,2.1635981421496417,ok,,,1000,0,20460605,2.0,-0.16120639616483867,True,0.531,0.04503640133871775,0.9789103982214221,True
aipw,1.8526015863088656,0.08636750673866704,1.683324383666558,2.0218787889511733,ok,,,1000,0,20460605,2.0,-0.14739841369113438,True,0.531,0.04503640133871775,0.9789103982214221,True
naive_difference,3.014894820458112,0.08758535661347859,2.843230675922597,3.186558964993627,ok,,,1000,1,20460606,2.0,1.014894820458112,False,0.548,0.04403883453408423,0.9832826404011049,True
adjusted_ols,2.0425510681658983,0.07230014942483934,1.9008453792163489,2.1842567571154476,ok,,,1000,1,20460606,2.0,0.042551068165898265,True,0.548,0.04403883453408423,0.9832826404011049,True
ipw,2.0503759916821878,0.12479849641960244,1.805775433375016,2.2949765499893595,ok,,,1000,1,20460606,2.0,0.05037599168218776,True,0.548,0.04403883453408423,0.9832826404011049,True
aipw,2.0001465235714124,0.07619039238130469,1.8508160985360802,2.1494769486067447,ok,,,1000,1,20460606,2.0,0.0001465235714124269,True,0.548,0.04403883453408423,0.9832826404011049,True
naive_difference,3.122730273398964,0.08780571394084992,2.9506342364380718,3.2948263103598565,ok,,,1000,2,20460607,2.0,1.1227302733989641,False,0.547,0.032792325266404694,0.9817790923150368,True
adjusted_ols,2.0598892818458943,0.07441444798017398,1.914039643875324,2.2057389198164645,ok,,,1000,2,20460607,2.0,0.05988928184589426,True,0.547,0.032792325266404694,0.9817790923150368,True
ipw,1.6579659883031386,0.4592202710185705,0.7579107961360176,2.5580211804702593,ok,,,1000,2,20460607,2.0,-0.34203401169686143,True,0.547,0.032792325266404694,0.9817790923150368,True
aipw,1.979205917370215,0.10023167294686998,1.7827554482841521,2.1756563864562777,ok,,,1000,2,20460607,2.0,-0.020794082629784993,True,0.547,0.032792325266404694,0.9817790923150368,True
naive_difference,3.0066595520556416,0.08912853548641027,2.8319708325074773,3.181348271603806,ok,,,1000,3,20460608,2.0,1.0066595520556416,False,0.528,0.0330026013362081,0.982086528040636,True
adjusted_ols,1.9371049896674748,0.07383548649227151,1.792390095361629,2.0818198839733206,ok,,,1000,3,20460608,2.0,-0.0628950103325252,True,0.528,0.0330026013362081,0.982086528040636,True
ipw,1.9912900336525428,0.14158842269223318,1.713781824547932,2.2687982427571534,ok,,,1000,3,20460608,2.0,-0.008709966347457243,True,0.528,0.0330026013362081,0.982086528040636,True
aipw,1.9037561348439844,0.07770623839044988,1.751454706224619,2.05605756346335,ok,,,1000,3,20460608,2.0,-0.09624386515601557,True,0.528,0.0330026013362081,0.982086528040636,True
naive_difference,3.0444813665921275,0.09454025525768309,2.859185871197845,3.22977686198641,ok,,,1000,4,20460609,2.0,1.0444813665921275,False,0.55,0.028998329478778662,0.9876893200405314,True
adjusted_ols,1.8393489742987132,0.07614943607832336,1.6900988221421644,1.988599126455262,ok,,,1000,4,20460609,2.0,-0.16065102570128675,False,0.55,0.028998329478778662,0.9876893200405314,True
ipw,1.877915780780999,0.17314920647627108,1.5385495721358182,2.21728198942618,ok,,,1000,4,20460609,2.0,-0.12208421921900103,True,0.55,0.028998329478778662,0.9876893200405314,True
aipw,1.8020827616196688,0.08887637626770718,1.6278882650585325,1.9762772581808052,ok,,,1000,4,20460609,2.0,-0.19791723838033115,False,0.55,0.028998329478778662,0.9876893200405314,True
naive_difference,3.161910045928054,0.09154122343030412,2.982492544903924,3.341327546952184,ok,,,1000,5,20460610,2.0,1.161910045928054,False,0.524,0.03008524658956465,0.9861721421369152,True
adjusted_ols,1.9648782518456127,0.07531526122290613,1.8172630523624906,2.112493451328735,ok,,,1000,5,20460610,2.0,-0.03512174815438729,True,0.524,0.03008524658956465,0.9861721421369152,True
ipw,1.8891768733850833,0.1996013285411784,1.4979654581780268,2.28038828859214,ok,,,1000,5,20460610,2.0,-0.11082312661491667,True,0.524,0.03008524658956465,0.9861721421369152,True
aipw,2.157228539167062,0.1184648803027581,1.9250416403408077,2.3894154379933163,ok,,,1000,5,20460610,2.0,0.15722853916706203,True,0.524,0.03008524658956465,0.9861721421369152,True
naive_difference,3.215791712259236,0.08891807791923927,3.0415154819630006,3.390067942555471,ok,,,1000,6,20460611,2.0,1.2157917122592359,False,0.539,0.03714380799234291,0.9791062083624239,True
adjusted_ols,2.204295550361946,0.07616937339701321,2.0550063217788166,2.3535847789450752,ok,,,1000,6,20460611,2.0,0.2042955503619459,False,0.539,0.03714380799234291,0.9791062083624239,True
ipw,2.2222222280442883,0.14354203006995364,1.9408850188394138,2.5035594372491627,ok,,,1000,6,20460611,2.0,0.22222222804428826,True,0.539,0.03714380799234291,0.9791062083624239,True
aipw,2.2048912626457393,0.0867069430553099,2.0349487770477666,2.374833748243712,ok,,,1000,6,20460611,2.0,0.2048912626457393,False,0.539,0.03714380799234291,0.9791062083624239,True
naive_difference,3.1774644340244933,0.09183291052553925,2.9974752367989472,3.3574536312500394,ok,,,1000,7,20460612,2.0,1.1774644340244933,False,0.539,0.026280835855473618,0.9790874446594219,True
adjusted_ols,1.990774529007677,0.07767192617449041,1.8385403510958218,2.1430087069195323,ok,,,1000,7,20460612,2.0,-0.00922547099232296,True,0.539,0.026280835855473618,0.9790874446594219,True
ipw,1.8393636500545194,0.16965953561509822,1.5068370706151364,2.1718902294939024,ok,,,1000,7,20460612,2.0,-0.1606363499454806,True,0.539,0.026280835855473618,0.9790874446594219,True
aipw,1.8754787381871088,0.09006974684994695,1.6989452782645726,2.0520121981096446,ok,,,1000,7,20460612,2.0,-0.12452126181289125,True,0.539,0.026280835855473618,0.9790874446594219,True
naive_difference,3.0702633612477266,0.09247304338875739,2.8890195266649523,3.251507195830501,ok,,,1000,8,20460613,2.0,1.0702633612477266,False,0.516,0.02979695819177356,0.9760892913465689,True
adjusted_ols,2.028827993068391,0.07642045288101361,1.8790466577393639,2.1786093283974175,ok,,,1000,8,20460613,2.0,0.02882799306839079,True,0.516,0.02979695819177356,0.9760892913465689,True
ipw,2.115468644892164,0.12361825049599709,1.8731813260881591,2.357755963696169,ok,,,1000,8,20460613,2.0,0.11546864489216402,True,0.516,0.02979695819177356,0.9760892913465689,True
aipw,2.058330657568933,0.08315685785257637,1.8953462111103665,2.221315104027499,ok,,,1000,8,20460613,2.0,0.05833065756893285,True,0.516,0.02979695819177356,0.9760892913465689,True
naive_difference,2.959997037244262,0.09199178918358397,2.779696443571036,3.140297630917488,ok,,,1000,9,20460614,2.0,0.9599970372442619,False,0.534,0.03213365380416206,0.9783061435281045,True
adjusted_ols,1.9477101647591226,0.0777621944088812,1.7952990643589135,2.1001212651593315,ok,,,1000,9,20460614,2.0,-0.05228983524087738,True,0.534,0.03213365380416206,0.9783061435281045,True
ipw,1.964028399564214,0.1443168362672067,1.681172598117725,2.246884201010703,ok,,,1000,9,20460614,2.0,-0.035971600435785955,True,0.534,0.03213365380416206,0.9783061435281045,True
aipw,1.9668387733149775,0.08128886919637664,1.807515517346092,2.126162029283863,ok,,,1000,9,20460614,2.0,-0.03316122668502253,True,0.534,0.03213365380416206,0.9783061435281045,True
naive_difference,3.0911487196904495,0.09163395856675001,2.911549461138784,3.270747978242115,ok,,,1000,10,20460615,2.0,1.0911487196904495,False,0.531,0.038225707867313614,0.9819947263382097,True
adjusted_ols,2.0717825811627804,0.07613613944449585,1.922558489929649,2.2210066723959114,ok,,,1000,10,20460615,2.0,0.07178258116278036,True,0.531,0.038225707867313614,0.9819947263382097,True
ipw,2.1984299605323896,0.14966683358002741,1.9050883570353858,2.4917715640293934,ok,,,1000,10,20460615,2.0,0.1984299605323896,True,0.531,0.038225707867313614,0.9819947263382097,True
aipw,2.1192434256374413,0.09062753144680614,1.94161672799393,2.2968701232809523,ok,,,1000,10,20460615,2.0,0.11924342563744128,True,0.531,0.038225707867313614,0.9819947263382097,True
naive_difference,3.139009950707406,0.08807410337457168,2.966387880122588,3.311632021292224,ok,,,1000,11,20460616,2.0,1.1390099507074058,False,0.526,0.02732353308619164,0.9759595664488521,True
adjusted_ols,2.0668809272758195,0.07807321788830368,1.913860232057596,2.219901622494043,ok,,,1000,11,20460616,2.0,0.06688092727581951,True,0.526,0.02732353308619164,0.9759595664488521,True
ipw,1.8167451979871456,0.23586287316961918,1.3544624612845535,2.2790279346897377,ok,,,1000,11,20460616,2.0,-0.18325480201285438,True,0.526,0.02732353308619164,0.9759595664488521,True
aipw,1.9575971710597224,0.10461319678840292,1.7525590730468514,2.1626352690725934,ok,,,1000,11,20460616,2.0,-0.04240282894027758,True,0.526,0.02732353308619164,0.9759595664488521,True
naive_difference,3.1458284640573315,0.08601562007074963,2.9772409466107814,3.3144159815038816,ok,,,1000,12,20460617,2.0,1.1458284640573315,False,0.559,0.03171445325584619,0.9807849063658624,True
adjusted_ols,2.0749223067307527,0.076752755079938,1.9244896710598505,2.2253549424016548,ok,,,1000,12,20460617,2.0,0.07492230673075273,True,0.559,0.03171445325584619,0.9807849063658624,True
ipw,2.183702218041356,0.1280074269615781,1.9328122714430214,2.4345921646396906,ok,,,1000,12,20460617,2.0,0.1837022180413559,True,0.559,0.03171445325584619,0.9807849063658624,True
aipw,2.094013554890669,0.08686351896761563,1.9237641861437305,2.2642629236376073,ok,,,1000,12,20460617,2.0,0.09401355489066887,True,0.559,0.03171445325584619,0.9807849063658624,True
naive_difference,3.1095635200764375,0.09142367912984918,2.930376401647787,3.288750638505088,ok,,,1000,13,20460618,2.0,1.1095635200764375,False,0.556,0.033677832217429274,0.9798688334077343,True
adjusted_ols,2.0237416064248475,0.07783760685318923,1.8711827003498085,2.1763005124998864,ok,,,1000,13,20460618,2.0,0.02374160642484746,True,0.556,0.033677832217429274,0.9798688334077343,True
ipw,2.030706853588787,0.15310269674391727,1.7306310820347515,2.330782625142823,ok,,,1000,13,20460618,2.0,0.03070685358878711,True,0.556,0.033677832217429274,0.9798688334077343,True
