sample_size,treatment_prevalence,propensity_min,propensity_p01,propensity_p05,propensity_median,propensity_p95,propensity_p99,propensity_max,treated_propensity_p05,treated_propensity_p95,control_propensity_p05,control_propensity_p95,propensity_overlap_width,positivity_warning,unobserved_confounder_enabled,unobserved_confounder_observed,positivity_message
1000,0.541,0.009374739268460231,0.03323009668334708,0.08600418810104578,0.5581536765883757,0.9460978476587693,0.9806013029851777,0.9945871297555018,0.24776159657096342,0.9642526010246586,0.05262481477710133,0.8039170341968074,0.5561554376258439,True,False,False,propensity 1st percentile is below 0.05; propensity 99th percentile is above 0.95.
