estimator,estimate,se,ci_lower,ci_upper,status,error_type,error_message,sample_size,replication,seed,truth,error,covered,treatment_prevalence,propensity_p01,propensity_p99,positivity_warning
naive_difference,2.461111544367467,0.13760627983253265,2.1914081918491624,2.7308148968857715,ok,,,500,0,20370605,2.3,0.1611115443674671,True,0.54,0.5,0.5,False
adjusted_ols,2.3501403865314603,0.08779866629416458,2.178058162704247,2.5222226103586736,ok,,,500,0,20370605,2.3,0.05014038653146047,True,0.54,0.5,0.5,False
ipw,2.351678888782052,0.17319371434252562,2.0122254463219837,2.6911323312421205,ok,,,500,0,20370605,2.3,0.05167888878205229,True,0.54,0.5,0.5,False
aipw,2.3510742467284107,0.08700694371872901,2.1805437706347983,2.521604722822023,ok,,,500,0,20370605,2.3,0.05107424672841088,True,0.54,0.5,0.5,False
naive_difference,2.531530772897658,0.1418903696667239,2.2534307585978044,2.8096307871975115,ok,,,500,1,20370606,2.3,0.2315307728976581,True,0.484,0.5,0.5,False
adjusted_ols,2.424785911785415,0.09158031731097471,2.2452917881631547,2.6042800354076756,ok,,,500,1,20370606,2.3,0.12478591178541532,True,0.484,0.5,0.5,False
ipw,2.4244387012256903,0.19232959732716692,2.047479617303352,2.8013977851480285,ok,,,500,1,20370606,2.3,0.12443870122569045,True,0.484,0.5,0.5,False
aipw,2.426254184587483,0.09134293498716303,2.24722532177046,2.6052830474045066,ok,,,500,1,20370606,2.3,0.1262541845874834,True,0.484,0.5,0.5,False
naive_difference,2.1334451026028614,0.1467224905524045,1.8458743053981301,2.4210158998075926,ok,,,500,2,20370607,2.3,-0.16655489739713847,True,0.502,0.5,0.5,False
adjusted_ols,2.2502213511111924,0.09211005236118341,2.069688965869174,2.4307537363532106,ok,,,500,2,20370607,2.3,-0.04977864888880745,True,0.502,0.5,0.5,False
ipw,2.2488075669048984,0.1994315791887066,1.8579288543150856,2.639686279494711,ok,,,500,2,20370607,2.3,-0.051192433095101464,True,0.502,0.5,0.5,False
