sample_size,treatment_prevalence,propensity_min,propensity_p01,propensity_p05,propensity_median,propensity_p95,propensity_p99,propensity_max,treated_propensity_p05,treated_propensity_p95,control_propensity_p05,control_propensity_p95,propensity_overlap_width,outcome_prevalence,oracle_EY1,oracle_EY0,U_treatment_coefficient,U_outcome_coefficient,U_treatment_correlation,U_outcome_correlation,positivity_warning,rare_outcome_warning,separation_warning,extreme_probability_warning,unobserved_confounder_enabled,unobserved_confounder_observed,positivity_message,binary_outcome_message
1000,0.5080625000000001,0.047258061998768024,0.10666249466068241,0.18278246477001164,0.5100541867101098,0.8308570577762959,0.9009159541957082,0.9508000150053425,0.27043865814565426,0.8619109238195037,0.14800524496733528,0.7422589626688999,0.4718203045232455,0.41873750000000004,0.4999463170511359,0.33095568644444895,0.4,0.0,0.17108448847777685,0.027245082826601118,False,False,False,True,True,False,No major positivity warning triggered.,oracle outcome probabilities include extreme values.
