sample_size,estimator,mean_estimate,bias,mcse_bias,rmse,mcse_rmse,empirical_sd,mean_estimated_se,coverage,mcse_coverage,n_replications,n_attempted,n_valid,n_coverage,n_failed,n_not_applicable,n_non_ok,failure_rate,non_ok_rate,failure_rate_denominator,first_error_type,first_error_message,status_message
1000,naive_risk_difference,0.28447221878525925,0.11555057289385537,0.00342622950826282,0.1194961076308269,0.003206363772594878,0.030645128347965383,0.029841628633299366,0.0375,0.021240806834958038,80,80,80,80,0,0,0,0.0,0.0,80,,,ok
1000,logistic_gcomp_risk_difference,0.17191289909776583,0.0029912532063619372,0.0035716313015481268,0.031885969609316285,0.0022999307466109943,0.03194564152331065,0.001037097747056279,0.0375,0.021240806834958038,80,80,80,80,0,0,0,0.0,0.0,80,,,ok
1000,ipw_risk_difference,0.17274427574813273,0.003822629856728858,0.003679753755890969,0.03292899827867615,0.002526226055202037,0.03291271815452951,0.04477737123144823,1.0,0.0,80,80,80,80,0,0,0,0.0,0.0,80,,,ok
1000,aipw_risk_difference,0.1725214920464034,0.003599846154999509,0.003759731727064904,0.03361056266175921,0.0026281410805425653,0.03362806287551924,0.03190232207065888,0.9375,0.027063293868263706,80,80,80,80,0,0,0,0.0,0.0,80,,,ok
1000,adjusted_oracle_includes_U,0.17295758773530293,0.004035941843899009,0.003570912166868953,0.031994538739342056,0.0020549604894460304,0.031939209387200206,0.0010496273746753518,0.0625,0.027063293868263706,80,80,80,80,0,0,0,0.0,0.0,80,,,ok
