sample_size,treatment_prevalence,propensity_min,propensity_p01,propensity_p05,propensity_median,propensity_p95,propensity_p99,propensity_max,treated_propensity_p05,treated_propensity_p95,control_propensity_p05,control_propensity_p95,propensity_overlap_width,outcome_prevalence,oracle_EY1,oracle_EY0,U_treatment_coefficient,U_outcome_coefficient,U_treatment_correlation,U_outcome_correlation,positivity_warning,rare_outcome_warning,separation_warning,extreme_probability_warning,unobserved_confounder_enabled,unobserved_confounder_observed,positivity_message,binary_outcome_message
1000,0.5098125,0.06516694607952447,0.12883301666425687,0.20489038879532545,0.5100649100260267,0.8100261563474017,0.8815599161148382,0.9407718064657462,0.27950352130259526,0.8397824289074556,0.1723904627187805,0.7338461217095574,0.4543426004069622,0.42273750000000004,0.5007111388443342,0.3382158398619246,0.0,0.5,0.0019798975101420623,0.1977458572759379,False,False,False,True,True,False,No major positivity warning triggered.,oracle outcome probabilities include extreme values.
