estimator,estimate,se,ci_lower,ci_upper,status,error_type,error_message,sample_size,replication,seed,truth,error,covered,treatment_prevalence,propensity_p01,propensity_p99,positivity_warning
ipw,1.974764885393382,0.1679506782287062,1.6455876048860425,2.3039421659007213,ok,,,500,44,20360649,2.0,-0.025235114606618092,True,0.55,0.5,0.5,False
aipw,1.976791881354321,0.08985797667040529,1.8006734833566862,2.1529102793519557,ok,,,500,44,20360649,2.0,-0.023208118645678955,True,0.55,0.5,0.5,False
naive_difference,2.036205089400205,0.138411049746364,1.7649244168349496,2.3074857619654603,ok,,,500,45,20360650,2.0,0.03620508940020484,True,0.504,0.5,0.5,False
adjusted_ols,2.0483851178631145,0.08916314035456335,1.8736285740196803,2.2231416617065487,ok,,,500,45,20360650,2.0,0.0483851178631145,True,0.504,0.5,0.5,False
ipw,2.0484712386005133,0.17217793997675176,1.7110086773137807,2.385933799887246,ok,,,500,45,20360650,2.0,0.04847123860051328,True,0.504,0.5,0.5,False
aipw,2.0481173073633037,0.08866858324642338,1.8743300776401222,2.221904537086485,ok,,,500,45,20360650,2.0,0.04811730736330366,True,0.504,0.5,0.5,False
naive_difference,2.1381402097615636,0.13831416483992454,1.8670494281235752,2.4092309913995518,ok,,,500,46,20360651,2.0,0.1381402097615636,True,0.534,0.5,0.5,False
adjusted_ols,1.9976180468125586,0.0922225733107202,1.8168651245619423,2.178370969063175,ok,,,500,46,20360651,2.0,-0.002381953187441388,True,0.534,0.5,0.5,False
ipw,1.9919959427919942,0.1751533491920532,1.648701686604002,2.3352901989799864,ok,,,500,46,20360651,2.0,-0.008004057208005788,True,0.534,0.5,0.5,False
aipw,1.9956878879255515,0.09158287254887387,1.8161887561290366,2.1751870197220664,ok,,,500,46,20360651,2.0,-0.004312112074448482,True,0.534,0.5,0.5,False
naive_difference,1.8690277907880588,0.12405876625411862,1.6258770769635134,2.1121785046126043,ok,,,500,47,20360652,2.0,-0.1309722092119412,True,0.508,0.5,0.5,False
adjusted_ols,1.9763990286809603,0.08897356878481899,1.8020140382867178,2.1507840190752026,ok,,,500,47,20360652,2.0,-0.02360097131903971,True,0.508,0.5,0.5,False
ipw,1.9767104100948603,0.16896967140537092,1.6455359396607658,2.3078848805289547,ok,,,500,47,20360652,2.0,-0.02328958990513974,True,0.508,0.5,0.5,False
aipw,1.9774777657770082,0.08919159508757901,1.8026654516816738,2.1522900798723428,ok,,,500,47,20360652,2.0,-0.02252223422299182,True,0.508,0.5,0.5,False
naive_difference,1.939711850853469,0.1346731280737112,1.675757370143645,2.203666331563293,ok,,,500,48,20360653,2.0,-0.06028814914653102,True,0.508,0.5,0.5,False
adjusted_ols,1.936067051270732,0.09513332642294749,1.7496091577522623,2.122524944789202,ok,,,500,48,20360653,2.0,-0.06393294872926791,True,0.508,0.5,0.5,False
ipw,1.9356656398537486,0.18042478381462157,1.582039561658665,2.2892917180488324,ok,,,500,48,20360653,2.0,-0.06433436014625138,True,0.508,0.5,0.5,False
aipw,1.9360874523728162,0.09427742566687086,1.7513070935105972,2.120867811235035,ok,,,500,48,20360653,2.0,-0.06391254762718379,True,0.508,0.5,0.5,False
naive_difference,2.210270602325136,0.14011778638477412,1.9356447874175018,2.48489641723277,ok,,,500,49,20360654,2.0,0.21027060232513595,True,0.47,0.5,0.5,False
adjusted_ols,2.125847231161902,0.09370205462787082,1.9421945788138704,2.3094998835099334,ok,,,500,49,20360654,2.0,0.12584723116190188,True,0.47,0.5,0.5,False
ipw,2.1263224820101234,0.18370632722366045,1.766264696919619,2.486380267100628,ok,,,500,49,20360654,2.0,0.12632248201012342,True,0.47,0.5,0.5,False
aipw,2.1265734850007587,0.09462294416611758,1.9411159223240237,2.3120310476774937,ok,,,500,49,20360654,2.0,0.1265734850007587,True,0.47,0.5,0.5,False
naive_difference,1.8053556474357664,0.13479921722002633,1.5411540365403233,2.0695572583312094,ok,,,500,50,20360655,2.0,-0.19464435256423362,True,0.518,0.5,0.5,False
adjusted_ols,1.9096096046279207,0.08877810754311985,1.7356077112277821,2.083611498028059,ok,,,500,50,20360655,2.0,-0.09039039537207927,True,0.518,0.5,0.5,False
