sample_size,treatment_prevalence,propensity_min,propensity_p01,propensity_p05,propensity_median,propensity_p95,propensity_p99,propensity_max,treated_propensity_p05,treated_propensity_p95,control_propensity_p05,control_propensity_p95,propensity_overlap_width,outcome_prevalence,oracle_EY1,oracle_EY0,U_treatment_coefficient,U_outcome_coefficient,U_treatment_correlation,U_outcome_correlation,positivity_warning,rare_outcome_warning,separation_warning,extreme_probability_warning,unobserved_confounder_enabled,unobserved_confounder_observed,positivity_message,binary_outcome_message
1000,0.5046625,0.04989429381057441,0.10694344170683778,0.18348055468401328,0.5092778553302427,0.8305459599705459,0.9017762583183734,0.9540560885316746,0.2699185104349369,0.8634612862024218,0.1486376285116547,0.7422657693665724,0.4723472589316355,0.4378375,0.5008210599124843,0.3703286635638975,0.4,1.5,0.167717470192786,0.49079281751708603,False,False,False,True,True,False,No major positivity warning triggered.,oracle outcome probabilities include extreme values.
