sample_size,treatment_prevalence,propensity_min,propensity_p01,propensity_p05,propensity_median,propensity_p95,propensity_p99,propensity_max,treated_propensity_p05,treated_propensity_p95,control_propensity_p05,control_propensity_p95,propensity_overlap_width,outcome_prevalence,oracle_EY1,oracle_EY0,U_treatment_coefficient,U_outcome_coefficient,U_treatment_correlation,U_outcome_correlation,positivity_warning,rare_outcome_warning,separation_warning,extreme_probability_warning,unobserved_confounder_enabled,unobserved_confounder_observed,positivity_message,binary_outcome_message
1000,0.50785,0.010211148704479351,0.03304964710292741,0.08496386680769924,0.5083706348877703,0.9201790010646373,0.9682681754530144,0.9914945020022786,0.23102210105430313,0.9462380555246369,0.05603505665340025,0.7745776032895695,0.5435555022352663,0.4425625,0.4995822362859544,0.3692178476529867,1.2,1.5,0.42718363065435794,0.5155155128750041,True,False,False,True,True,False,propensity 1st percentile is below 0.05; propensity 99th percentile is above 0.95.,oracle outcome probabilities include extreme values.
