sample_size,estimator,mean_estimate,bias,mcse_bias,rmse,mcse_rmse,empirical_sd,mean_estimated_se,coverage,mcse_coverage,n_replications,n_attempted,n_valid,n_coverage,n_failed,n_not_applicable,n_non_ok,failure_rate,non_ok_rate,failure_rate_denominator,first_error_type,first_error_message,status_message
1000,naive_difference,2.3080942993803264,0.008094299380326676,0.011261740073066,0.10042327444795407,0.007317401374582988,0.10072806539323609,0.09939945669700263,0.9625,0.02124080683495803,80,80,80,80,0,0,0,0.0,0.0,80,,,ok
1000,adjusted_ols,2.299000265205301,-0.0009997347946986922,0.007400237016551695,0.0657823425688835,0.005115248857596015,0.06618973207447931,0.06456231323446263,0.9125,0.031591879890250286,80,80,80,80,0,0,0,0.0,0.0,80,,,ok
1000,ipw,2.2989635918283495,-0.0010364081716504325,0.007399427540016631,0.06577571624524382,0.005127342881688404,0.06618249189624494,0.13126118045697457,1.0,0.0,80,80,80,80,0,0,0,0.0,0.0,80,,,ok
1000,aipw,2.2990303057258434,-0.0009696942741563797,0.007403924371565645,0.06581466325124338,0.005137751623107497,0.06622271278035277,0.06443518571878556,0.9125,0.031591879890250286,80,80,80,80,0,0,0,0.0,0.0,80,,,ok
