sample_size,treatment_prevalence,propensity_min,propensity_p01,propensity_p05,propensity_median,propensity_p95,propensity_p99,propensity_max,treated_propensity_p05,treated_propensity_p95,control_propensity_p05,control_propensity_p95,propensity_overlap_width,outcome_prevalence,oracle_EY1,oracle_EY0,U_treatment_coefficient,U_outcome_coefficient,U_treatment_correlation,U_outcome_correlation,positivity_warning,rare_outcome_warning,separation_warning,extreme_probability_warning,unobserved_confounder_enabled,unobserved_confounder_observed,positivity_message,binary_outcome_message
1000,0.5065875,0.02516850429984065,0.06678700071868843,0.13244394048280603,0.5071111026012438,0.8773258096056633,0.9393933076026573,0.9765126910827575,0.245456397418831,0.906875390636135,0.09887444526266777,0.7638602361687294,0.5184038387498984,0.43622500000000003,0.49895815195293497,0.36899353651695366,0.8,1.5,0.31332092417144025,0.5064579447781064,True,False,False,True,True,False,propensity 99th percentile is above 0.95.,oracle outcome probabilities include extreme values.
