estimator,estimate,se,ci_lower,ci_upper,status,error_type,error_message,sample_size,replication,seed,truth,error,covered,treatment_prevalence,propensity_p01,propensity_p99,positivity_warning
naive_difference,3.652703349510852,0.12551508138669656,3.406698310476313,3.898708388545391,ok,,,500,0,20410605,2.3,1.3527033495108522,False,0.538,0.03185840830230654,0.9812989745270938,True
adjusted_ols,2.4509723562919605,0.11126066459209993,2.232905460795454,2.669039251788467,ok,,,500,0,20410605,2.3,0.1509723562919607,True,0.538,0.03185840830230654,0.9812989745270938,True
ipw,2.562913737059829,0.18908608798818669,2.1923118146254117,2.9335156594942466,ok,,,500,0,20410605,2.3,0.26291373705982934,True,0.538,0.03185840830230654,0.9812989745270938,True
aipw,2.5025110568956106,0.11020374059274693,2.286515694372232,2.7185064194189894,ok,,,500,0,20410605,2.3,0.20251105689561077,True,0.538,0.03185840830230654,0.9812989745270938,True
naive_difference,3.7208415596546054,0.1311019851639396,3.463886390431579,3.9777967288776317,ok,,,500,1,20410606,2.3,1.4208415596546056,False,0.552,0.043652298103910775,0.985941009800229,True
adjusted_ols,2.3373665163403468,0.10595526085715352,2.1296980210877794,2.545035011592914,ok,,,500,1,20410606,2.3,0.037366516340346934,True,0.552,0.043652298103910775,0.985941009800229,True
ipw,2.321722113740562,0.27558872387434835,1.7815781404014857,2.8618660870796386,ok,,,500,1,20410606,2.3,0.02172211374056232,True,0.552,0.043652298103910775,0.985941009800229,True
aipw,2.380118898346092,0.11508848985610211,2.1545496031930287,2.6056881934991556,ok,,,500,1,20410606,2.3,0.08011889834609232,True,0.552,0.043652298103910775,0.985941009800229,True
naive_difference,3.5414956032591878,0.1238163291903176,3.29882005734821,3.7841711491701657,ok,,,500,2,20410607,2.3,1.241495603259188,False,0.586,0.02762017695893076,0.9712013003916056,True
adjusted_ols,2.445235200206154,0.11303039002077639,2.223699706606917,2.6667706938053914,ok,,,500,2,20410607,2.3,0.14523520020615432,True,0.586,0.02762017695893076,0.9712013003916056,True
ipw,2.2913457802692037,0.2944138130546059,1.7143053101310677,2.8683862504073394,ok,,,500,2,20410607,2.3,-0.008654219730796164,True,0.586,0.02762017695893076,0.9712013003916056,True
aipw,2.364942106963238,0.13430307597858454,2.101712915032266,2.62817129889421,ok,,,500,2,20410607,2.3,0.0649421069632381,True,0.586,0.02762017695893076,0.9712013003916056,True
