sample_size,treatment_prevalence,propensity_min,propensity_p01,propensity_p05,propensity_median,propensity_p95,propensity_p99,propensity_max,treated_propensity_p05,treated_propensity_p95,control_propensity_p05,control_propensity_p95,propensity_overlap_width,positivity_warning,unobserved_confounder_enabled,unobserved_confounder_observed,positivity_message
500,0.54095,0.01248628662009935,0.03375664977042013,0.08703177712237278,0.5581666676987201,0.9448863769430261,0.9797697854551833,0.9927002283774662,0.2550585646486431,0.9626747049349849,0.055247436075171276,0.8046158929632922,0.5495573283146491,True,False,False,propensity 1st percentile is below 0.05; propensity 99th percentile is above 0.95.
