sample_size,treatment_prevalence,propensity_min,propensity_p01,propensity_p05,propensity_median,propensity_p95,propensity_p99,propensity_max,treated_propensity_p05,treated_propensity_p95,control_propensity_p05,control_propensity_p95,propensity_overlap_width,outcome_prevalence,oracle_EY1,oracle_EY0,U_treatment_coefficient,U_outcome_coefficient,U_treatment_correlation,U_outcome_correlation,positivity_warning,rare_outcome_warning,separation_warning,extreme_probability_warning,unobserved_confounder_enabled,unobserved_confounder_observed,positivity_message,binary_outcome_message
1000,0.50725,0.04874852798277991,0.10709900361566813,0.18087373596237466,0.5092389949416039,0.8301736555570411,0.9022851333691356,0.9540520269048685,0.2708707230005176,0.861957169075216,0.14834291081635662,0.7446333043215567,0.4737625813210391,0.43043750000000003,0.5002326182337676,0.3524644084049548,0.4,1.0,0.16980473887688458,0.3733801414690997,False,False,False,True,True,False,No major positivity warning triggered.,oracle outcome probabilities include extreme values.
