estimator,estimate,se,ci_lower,ci_upper,status,error_type,error_message,sample_size,replication,seed,truth,error,covered,treatment_prevalence,propensity_p01,propensity_p99,positivity_warning
naive_risk_difference,0.233062243852459,0.030501956475795757,0.17327950770189104,0.29284498000302694,ok,,,1000,0,20480605,0.16901541252848218,0.06404683132397682,False,0.512,0.033389879345743084,0.9734743943982214,True
logistic_gcomp_risk_difference,0.13830435680394168,0.0007450658752203746,0.13684405452239992,0.13976465908548344,ok,,,1000,0,20480605,0.16901541252848218,-0.030711055724540498,False,0.512,0.033389879345743084,0.9734743943982214,True
ipw_risk_difference,0.1325020791561711,0.0453977617519911,0.04352410114353855,0.22148005716880365,ok,,,1000,0,20480605,0.16901541252848218,-0.03651333337231108,True,0.512,0.033389879345743084,0.9734743943982214,True
aipw_risk_difference,0.13955055194358454,0.03128753311924288,0.07822811386476436,0.20087299002240472,ok,,,1000,0,20480605,0.16901541252848218,-0.02946486058489764,True,0.512,0.033389879345743084,0.9734743943982214,True
adjusted_oracle_includes_U,0.13605646756986062,0.0007354732719213557,0.13461496644530294,0.1374979686944183,ok,,,1000,0,20480605,0.16901541252848218,-0.03295894495862156,False,0.512,0.033389879345743084,0.9734743943982214,True
naive_risk_difference,0.22657450076804914,0.03032257216592891,0.16714335140421177,0.2860056501318865,ok,,,1000,1,20480606,0.16901541252848218,0.05755908823956696,True,0.496,0.03232235339477149,0.967413555947332,True
logistic_gcomp_risk_difference,0.12024138796139072,0.0008621737008112374,0.11855155855938308,0.12193121736339836,ok,,,1000,1,20480606,0.16901541252848218,-0.048774024567091456,False,0.496,0.03232235339477149,0.967413555947332,True
ipw_risk_difference,0.13122523944868475,0.040218467269845556,0.0523984920863845,0.210051986810985,ok,,,1000,1,20480606,0.16901541252848218,-0.03779017307979743,True,0.496,0.03232235339477149,0.967413555947332,True
aipw_risk_difference,0.12301099423875378,0.030215485487434263,0.06378973090798995,0.1822322575695176,ok,,,1000,1,20480606,0.16901541252848218,-0.0460044182897284,True,0.496,0.03232235339477149,0.967413555947332,True
adjusted_oracle_includes_U,0.11677296441363683,0.0008399617315671214,0.11512666967137336,0.11841925915590029,ok,,,1000,1,20480606,0.16901541252848218,-0.05224244811484535,False,0.496,0.03232235339477149,0.967413555947332,True
naive_risk_difference,0.2156615661566157,0.03044849879515788,0.155983605134795,0.27533952717843635,ok,,,1000,2,20480607,0.16901541252848218,0.04664615362813351,True,0.505,0.03986545682065412,0.9658733551157095,True
logistic_gcomp_risk_difference,0.13122022873873337,0.0007568831163177506,0.12973676509024415,0.1327036923872226,ok,,,1000,2,20480607,0.16901541252848218,-0.037795183789748804,False,0.505,0.03986545682065412,0.9658733551157095,True
ipw_risk_difference,0.13396777878441612,0.04253208754108486,0.05060641901658505,0.2173291385522472,ok,,,1000,2,20480607,0.16901541252848218,-0.035047633744066053,True,0.505,0.03986545682065412,0.9658733551157095,True
aipw_risk_difference,0.13415150447417387,0.030575152037802093,0.07422530765824534,0.1940777012901024,ok,,,1000,2,20480607,0.16901541252848218,-0.03486390805430831,True,0.505,0.03986545682065412,0.9658733551157095,True
adjusted_oracle_includes_U,0.12938263568187594,0.0007471006479919922,0.1279183453189851,0.13084692604476678,ok,,,1000,2,20480607,0.16901541252848218,-0.03963277684660624,False,0.505,0.03986545682065412,0.9658733551157095,True
naive_risk_difference,0.2241555291376971,0.03041083128932837,0.16455139507068972,0.28375966320470447,ok,,,1000,3,20480608,0.16901541252848218,0.05514011660921492,True,0.513,0.036964684818249986,0.970855913840304,True
logistic_gcomp_risk_difference,0.1249532775518702,0.0007019436362465676,0.12357749330564985,0.12632906179809056,ok,,,1000,3,20480608,0.16901541252848218,-0.044062134976611975,False,0.513,0.036964684818249986,0.970855913840304,True
ipw_risk_difference,0.1315615145945771,0.04314599183975633,0.04699692451139563,0.21612610467775856,ok,,,1000,3,20480608,0.16901541252848218,-0.03745389793390508,True,0.513,0.036964684818249986,0.970855913840304,True
aipw_risk_difference,0.12242729989910692,0.030984666217447512,0.06169847003991489,0.18315612975829895,ok,,,1000,3,20480608,0.16901541252848218,-0.04658811262937526,True,0.513,0.036964684818249986,0.970855913840304,True
adjusted_oracle_includes_U,0.12543390945930333,0.0007041851350470463,0.12405373195616265,0.126814086962444,ok,,,1000,3,20480608,0.16901541252848218,-0.04358150306917885,False,0.513,0.036964684818249986,0.970855913840304,True
naive_risk_difference,0.24205085532316656,0.030218641224433535,0.18282340686153947,0.30127830378479364,ok,,,1000,4,20480609,0.16901541252848218,0.07303544279468438,False,0.506,0.026578871512593083,0.9744116937722631,True
logistic_gcomp_risk_difference,0.13937122115956052,0.0008511723405832447,0.1377029540273807,0.14103948829174034,ok,,,1000,4,20480609,0.16901541252848218,-0.029644191368921657,False,0.506,0.026578871512593083,0.9744116937722631,True
ipw_risk_difference,0.14215379494656574,0.043687934936935506,0.056527015911243,0.2277805739818885,ok,,,1000,4,20480609,0.16901541252848218,-0.026861617581916436,True,0.506,0.026578871512593083,0.9744116937722631,True
aipw_risk_difference,0.14250828925329467,0.03286168491612939,0.07810057034637792,0.20691600816021144,ok,,,1000,4,20480609,0.16901541252848218,-0.026507123275187505,True,0.506,0.026578871512593083,0.9744116937722631,True
adjusted_oracle_includes_U,0.14118955361932745,0.0008609919693413969,0.1395020403684401,0.1428770668702148,ok,,,1000,4,20480609,0.16901541252848218,-0.027825858909154733,False,0.506,0.026578871512593083,0.9744116937722631,True
naive_risk_difference,0.18518162598500865,0.03066611482656945,0.12507714537916276,0.24528610659085454,ok,,,1000,5,20480610,0.16901541252848218,0.016166213456526468,True,0.516,0.03048973299234221,0.9663349117272995,True
logistic_gcomp_risk_difference,0.10279715359785797,0.000531611830495356,0.10175521355633166,0.10383909363938429,ok,,,1000,5,20480610,0.16901541252848218,-0.0662182589306242,False,0.516,0.03048973299234221,0.9663349117272995,True
ipw_risk_difference,0.10700644269852419,0.04263049367640206,0.02345221044961364,0.19056067494743473,ok,,,1000,5,20480610,0.16901541252848218,-0.06200896982995799,True,0.516,0.03048973299234221,0.9663349117272995,True
aipw_risk_difference,0.10341524790741502,0.030984446446999665,0.04268684879038564,0.1641436470244444,ok,,,1000,5,20480610,0.16901541252848218,-0.06560016462106716,False,0.516,0.03048973299234221,0.9663349117272995,True
adjusted_oracle_includes_U,0.07999385353270716,0.0004306677210691389,0.0791497603101077,0.08083794675530662,ok,,,1000,5,20480610,0.16901541252848218,-0.08902155899577502,False,0.516,0.03048973299234221,0.9663349117272995,True
naive_risk_difference,0.27764768983833066,0.029579178607158023,0.21967356507602329,0.335621814600638,ok,,,1000,6,20480611,0.16901541252848218,0.10863227730984848,False,0.513,0.03599894561524587,0.9679598393350956,True
logistic_gcomp_risk_difference,0.19346680054106566,0.0012253101755193632,0.19106523672715725,0.19586836435497407,ok,,,1000,6,20480611,0.16901541252848218,0.02445138801258348,False,0.513,0.03599894561524587,0.9679598393350956,True
ipw_risk_difference,0.19675215100641485,0.04044246317108866,0.11748637974499353,0.27601792226783617,ok,,,1000,6,20480611,0.16901541252848218,0.027736738477932676,True,0.513,0.03599894561524587,0.9679598393350956,True
aipw_risk_difference,0.19388196490609386,0.02976861645093344,0.13553654879267774,0.25222738101951,ok,,,1000,6,20480611,0.16901541252848218,0.024866552377611678,True,0.513,0.03599894561524587,0.9679598393350956,True
adjusted_oracle_includes_U,0.19217799087356674,0.001219269396325671,0.18978826676931654,0.19456771497781694,ok,,,1000,6,20480611,0.16901541252848218,0.02316257834508456,False,0.513,0.03599894561524587,0.9679598393350956,True
naive_risk_difference,0.25986767054528864,0.030178875493740855,0.20071816148363814,0.31901717960693915,ok,,,1000,7,20480612,0.16901541252848218,0.09085225801680646,False,0.513,0.03564018203993706,0.9725301766714932,True
logistic_gcomp_risk_difference,0.1684338539437653,0.0011707521213901088,0.16613922195101682,0.1707284859365138,ok,,,1000,7,20480612,0.16901541252848218,-0.0005815585847168681,True,0.513,0.03564018203993706,0.9725301766714932,True
ipw_risk_difference,0.16098720530736738,0.04429119057315981,0.0741780669515742,0.24779634366316056,ok,,,1000,7,20480612,0.16901541252848218,-0.008028207221114803,True,0.513,0.03564018203993706,0.9725301766714932,True
aipw_risk_difference,0.1651833185356946,0.030003163309419354,0.10637819902695908,0.2239884380444301,ok,,,1000,7,20480612,0.16901541252848218,-0.003832093992787583,True,0.513,0.03564018203993706,0.9725301766714932,True
adjusted_oracle_includes_U,0.16961993218386007,0.00117750267743599,0.16731206934438606,0.17192779502333408,ok,,,1000,7,20480612,0.16901541252848218,0.0006045196553778887,True,0.513,0.03564018203993706,0.9725301766714932,True
naive_risk_difference,0.3014713241917725,0.02986052190011715,0.24294577670797338,0.3599968716755717,ok,,,1000,8,20480613,0.16901541252848218,0.13245591166329035,False,0.485,0.0309942937137568,0.9709431049046938,True
logistic_gcomp_risk_difference,0.18541397995732564,0.001081421330429881,0.18329443309756968,0.1875335268170816,ok,,,1000,8,20480613,0.16901541252848218,0.016398567428843464,False,0.485,0.0309942937137568,0.9709431049046938,True
ipw_risk_difference,0.18844066555489206,0.04433023596442685,0.1015549996384532,0.2753263314713309,ok,,,1000,8,20480613,0.16901541252848218,0.019425253026409878,True,0.485,0.0309942937137568,0.9709431049046938,True
aipw_risk_difference,0.18140406848401572,0.03155809473624576,0.11955133938027097,0.24325679758776048,ok,,,1000,8,20480613,0.16901541252848218,0.01238865595553354,True,0.485,0.0309942937137568,0.9709431049046938,True
adjusted_oracle_includes_U,0.17833892624013445,0.0010546701691268826,0.17627181069307699,0.1804060417871919,ok,,,1000,8,20480613,0.16901541252848218,0.00932351371165227,False,0.485,0.0309942937137568,0.9709431049046938,True
naive_risk_difference,0.25945512820512817,0.029955017513162183,0.20074437272306372,0.3181658836871926,ok,,,1000,9,20480614,0.16901541252848218,0.090439715676646,False,0.52,0.0326773824352205,0.9709705307690649,True
logistic_gcomp_risk_difference,0.16034322940163223,0.000999434964282553,0.15838437286674836,0.1623020859365161,ok,,,1000,9,20480614,0.16901541252848218,-0.008672183126849947,False,0.52,0.0326773824352205,0.9709705307690649,True
ipw_risk_difference,0.15313323943928173,0.04314740645084729,0.06856587676930984,0.23770060210925362,ok,,,1000,9,20480614,0.16901541252848218,-0.015882173089200452,True,0.52,0.0326773824352205,0.9709705307690649,True
aipw_risk_difference,0.15792903267571326,0.030285555989159378,0.09857043368518956,0.21728763166623696,ok,,,1000,9,20480614,0.16901541252848218,-0.011086379852768918,True,0.52,0.0326773824352205,0.9709705307690649,True
adjusted_oracle_includes_U,0.14458966886542268,0.0009234778732591356,0.14277968549331513,0.14639965223753024,ok,,,1000,9,20480614,0.16901541252848218,-0.024425743663059496,False,0.52,0.0326773824352205,0.9709705307690649,True
naive_risk_difference,0.265553912077957,0.030036839772184517,0.20668278791507505,0.3244250362408389,ok,,,1000,10,20480615,0.16901541252848218,0.0965384995494748,False,0.523,0.043675473617079,0.9571756011078724,True
logistic_gcomp_risk_difference,0.18247160033195808,0.0012896415355972892,0.17994394936922048,0.1849992512946957,ok,,,1000,10,20480615,0.16901541252848218,0.013456187803475905,False,0.523,0.043675473617079,0.9571756011078724,True
