sample_size,treatment_prevalence,propensity_min,propensity_p01,propensity_p05,propensity_median,propensity_p95,propensity_p99,propensity_max,treated_propensity_p05,treated_propensity_p95,control_propensity_p05,control_propensity_p95,propensity_overlap_width,outcome_prevalence,oracle_EY1,oracle_EY0,U_treatment_coefficient,U_outcome_coefficient,U_treatment_correlation,U_outcome_correlation,positivity_warning,rare_outcome_warning,separation_warning,extreme_probability_warning,unobserved_confounder_enabled,unobserved_confounder_observed,positivity_message,binary_outcome_message
1000,0.50695,0.009703492430608186,0.03470883035646074,0.08611403208029442,0.5096671231439908,0.9218480426889201,0.9690323965132078,0.990908672780477,0.22989185552181723,0.947136270632474,0.057819414690905034,0.7840171518449625,0.5541252963231452,0.43422499999999997,0.5010569931883564,0.3535070026593773,1.2,1.0,0.42414723648373504,0.4099833150000444,True,False,False,True,True,False,propensity 1st percentile is below 0.05; propensity 99th percentile is above 0.95.,oracle outcome probabilities include extreme values.
