estimator,estimate,se,ci_lower,ci_upper,status,error_type,error_message,sample_size,replication,seed,truth,error,covered,treatment_prevalence,propensity_p01,propensity_p99,positivity_warning
naive_difference,2.1236769174943406,0.09652836519789512,1.9344847982199367,2.3128690367687446,ok,,,1000,0,20420605,2.0,0.12367691749434062,True,0.495,0.5,0.5,False
adjusted_ols,2.0129830946989182,0.06228189292712747,1.8909128276727685,2.135053361725068,ok,,,1000,0,20420605,2.0,0.01298309469891823,True,0.495,0.5,0.5,False
ipw,2.0130436860451124,0.1270214287504918,1.764086260429328,2.262001111660897,ok,,,1000,0,20420605,2.0,0.013043686045112413,True,0.495,0.5,0.5,False
aipw,2.0137144978275385,0.06212944573169133,1.8919430218139877,2.135485973841089,ok,,,1000,0,20420605,2.0,0.01371449782753853,True,0.495,0.5,0.5,False
naive_difference,1.907774223500406,0.09940442096864303,1.7129451384978076,2.1026033085030047,ok,,,1000,1,20420606,2.0,-0.09222577649959396,True,0.522,0.5,0.5,False
adjusted_ols,2.036285429474984,0.06470072647374894,1.9094743358128587,2.163096523137109,ok,,,1000,1,20420606,2.0,0.03628542947498392,True,0.522,0.5,0.5,False
ipw,2.0378117350122884,0.12736560219994808,1.7881797418311347,2.287443728193442,ok,,,1000,1,20420606,2.0,0.037811735012288405,True,0.522,0.5,0.5,False
aipw,2.0362848757980276,0.06456263217605308,1.9097444419858567,2.1628253096101986,ok,,,1000,1,20420606,2.0,0.03628487579802764,True,0.522,0.5,0.5,False
naive_difference,2.1082561860597813,0.0951987962191609,1.921669974098658,2.2948423980209043,ok,,,1000,2,20420607,2.0,0.10825618605978127,True,0.505,0.5,0.5,False
adjusted_ols,2.0254173354239144,0.0635102564095845,1.9009395202122248,2.1498951506356043,ok,,,1000,2,20420607,2.0,0.025417335423914444,True,0.505,0.5,0.5,False
ipw,2.0262817711977994,0.11642893351496361,1.7980852547500623,2.2544782876455365,ok,,,1000,2,20420607,2.0,0.026281771197799397,True,0.505,0.5,0.5,False
aipw,2.0255308484958037,0.06348115245980472,1.9011100759774902,2.149951621014117,ok,,,1000,2,20420607,2.0,0.02553084849580367,True,0.505,0.5,0.5,False
naive_difference,1.8755425363220393,0.0932929271668972,1.6926917590626023,2.058393313581476,ok,,,1000,3,20420608,2.0,-0.12445746367796073,True,0.515,0.5,0.5,False
adjusted_ols,1.9233726889523208,0.06317149336650454,1.799558837104361,2.0471865408002805,ok,,,1000,3,20420608,2.0,-0.07662731104767917,True,0.515,0.5,0.5,False
ipw,1.9227211954217949,0.12058757952227651,1.6863738825752732,2.1590685082683168,ok,,,1000,3,20420608,2.0,-0.07727880457820513,True,0.515,0.5,0.5,False
aipw,1.9233594941495125,0.06294265184137739,1.7999941634489691,2.046724824850056,ok,,,1000,3,20420608,2.0,-0.07664050585048754,True,0.515,0.5,0.5,False
naive_difference,2.0067670802236552,0.0977874384806165,1.8151072226612208,2.1984269377860897,ok,,,1000,4,20420609,2.0,0.006767080223655242,True,0.515,0.5,0.5,False
adjusted_ols,2.0297886388762603,0.06702647052018104,1.8984191706458697,2.1611581071066506,ok,,,1000,4,20420609,2.0,0.029788638876260265,True,0.515,0.5,0.5,False
ipw,2.029831920400931,0.12550349316181328,1.7838495938698082,2.2758142469320544,ok,,,1000,4,20420609,2.0,0.02983192040093119,True,0.515,0.5,0.5,False
aipw,2.0298119849948644,0.06687636529652269,1.8987367175967356,2.1608872523929934,ok,,,1000,4,20420609,2.0,0.02981198499486437,True,0.515,0.5,0.5,False
naive_difference,2.0339907011894622,0.09189203786631452,1.8538856165054949,2.2140957858734294,ok,,,1000,5,20420610,2.0,0.033990701189462236,True,0.488,0.5,0.5,False
adjusted_ols,1.8990869145898952,0.06339575186141343,1.7748335241686868,2.0233403050111036,ok,,,1000,5,20420610,2.0,-0.1009130854101048,True,0.488,0.5,0.5,False
ipw,1.898604599117704,0.12056476253700019,1.6623020067405598,2.1349071914948485,ok,,,1000,5,20420610,2.0,-0.10139540088229593,True,0.488,0.5,0.5,False
aipw,1.8989118089925883,0.0628047509048763,1.7758167591610214,2.022006858824155,ok,,,1000,5,20420610,2.0,-0.10108819100741173,True,0.488,0.5,0.5,False
naive_difference,1.7978859910209308,0.0997500964618472,1.602379394501314,1.9933925875405476,ok,,,1000,6,20420611,2.0,-0.20211400897906917,False,0.504,0.5,0.5,False
adjusted_ols,1.9145656254897836,0.061795664301466456,1.7934483490581818,2.0356829019213856,ok,,,1000,6,20420611,2.0,-0.0854343745102164,True,0.504,0.5,0.5,False
ipw,1.913816807303196,0.12816352992499097,1.6626209045186924,2.1650127100876997,ok,,,1000,6,20420611,2.0,-0.08618319269680397,True,0.504,0.5,0.5,False
aipw,1.9143742372329873,0.06161804157156418,1.7936050949548297,2.035143379511145,ok,,,1000,6,20420611,2.0,-0.08562576276701273,True,0.504,0.5,0.5,False
naive_difference,2.004324783178715,0.09742634961824076,1.8133726467817557,2.195276919575675,ok,,,1000,7,20420612,2.0,0.004324783178715208,True,0.488,0.5,0.5,False
adjusted_ols,2.049032927180036,0.06352388295386875,1.9245284044323152,2.1735374499277564,ok,,,1000,7,20420612,2.0,0.049032927180035824,True,0.488,0.5,0.5,False
ipw,2.049248001281941,0.12376417288491963,1.80667467985111,2.291821322712772,ok,,,1000,7,20420612,2.0,0.04924800128194118,True,0.488,0.5,0.5,False
aipw,2.0492065213865733,0.0633276893075277,1.9250865311196768,2.17332651165347,ok,,,1000,7,20420612,2.0,0.04920652138657333,True,0.488,0.5,0.5,False
