estimator,estimate,se,ci_lower,ci_upper,status,error_type,error_message,sample_size,replication,seed,truth,error,covered,treatment_prevalence,propensity_p01,propensity_p99,positivity_warning
naive_rate_difference,0.0029244854775255175,2.4008033894358306e-05,0.0028774305957529585,0.0029715403592980765,ok,,,700,0,20360613,0.0016886651926780244,0.0012358202848474931,False,0.40714285714285714,0.11423444617267917,0.7540365497398834,False
poisson_offset_gcomp_rate_difference,0.001585774617095389,,,,ok,,,700,0,20360613,0.0016886651926780244,-0.00010289057558263539,False,0.40714285714285714,0.11423444617267917,0.7540365497398834,False
ipw_rate_difference,0.001613021282914949,,,,ok,,,700,0,20360613,0.0016886651926780244,-7.564390976307544e-05,False,0.40714285714285714,0.11423444617267917,0.7540365497398834,False
naive_rate_difference,0.002804653326323934,2.3956994049607987e-05,0.0027576984808088617,0.002851608171839006,ok,,,700,1,20360614,0.0016886651926780244,0.0011159881336459095,False,0.4185714285714286,0.11013934630635794,0.7984442656352382,False
poisson_offset_gcomp_rate_difference,0.0016611516535594449,,,,ok,,,700,1,20360614,0.0016886651926780244,-2.7513539118579483e-05,False,0.4185714285714286,0.11013934630635794,0.7984442656352382,False
ipw_rate_difference,0.0015136907546280578,,,,ok,,,700,1,20360614,0.0016886651926780244,-0.00017497443804996658,False,0.4185714285714286,0.11013934630635794,0.7984442656352382,False
naive_rate_difference,0.003307929644341715,2.437332071480613e-05,0.0032601588135570507,0.003355700475126379,ok,,,700,2,20360615,0.0016886651926780244,0.0016192644516636904,False,0.4342857142857143,0.1294313021719428,0.8018914086734666,False
poisson_offset_gcomp_rate_difference,0.0017159257258684089,,,,ok,,,700,2,20360615,0.0016886651926780244,2.726053319038451e-05,False,0.4342857142857143,0.1294313021719428,0.8018914086734666,False
ipw_rate_difference,0.0017378200329281309,,,,ok,,,700,2,20360615,0.0016886651926780244,4.915484025010651e-05,False,0.4342857142857143,0.1294313021719428,0.8018914086734666,False
naive_rate_difference,0.0027579210401444854,2.4342370631096613e-05,0.0027102108704092106,0.00280563120987976,ok,,,700,3,20360616,0.0016886651926780244,0.001069255847466461,False,0.4057142857142857,0.12719521343924822,0.7686326127993812,False
poisson_offset_gcomp_rate_difference,0.0016511723095058604,,,,ok,,,700,3,20360616,0.0016886651926780244,-3.7492883172163954e-05,False,0.4057142857142857,0.12719521343924822,0.7686326127993812,False
ipw_rate_difference,0.0016263181551448977,,,,ok,,,700,3,20360616,0.0016886651926780244,-6.23470375331267e-05,False,0.4057142857142857,0.12719521343924822,0.7686326127993812,False
naive_rate_difference,0.003094532785866563,2.435913671719354e-05,0.0030467897552063764,0.0031422758165267494,ok,,,700,4,20360617,0.0016886651926780244,0.0014058675931885385,False,0.4542857142857143,0.1318094647785942,0.7550109451231879,False
poisson_offset_gcomp_rate_difference,0.001703287890799059,,,,ok,,,700,4,20360617,0.0016886651926780244,1.4622698121034665e-05,False,0.4542857142857143,0.1318094647785942,0.7550109451231879,False
ipw_rate_difference,0.001508928900450385,,,,ok,,,700,4,20360617,0.0016886651926780244,-0.00017973629222763944,False,0.4542857142857143,0.1318094647785942,0.7550109451231879,False
naive_rate_difference,0.0031296414448324632,2.422759235650255e-05,0.0030821562363816004,0.003177126653283326,ok,,,700,5,20360618,0.0016886651926780244,0.0014409762521544389,False,0.46714285714285714,0.09991604549335974,0.8055186407296752,False
poisson_offset_gcomp_rate_difference,0.0017438504730472905,,,,ok,,,700,5,20360618,0.0016886651926780244,5.518528036926613e-05,False,0.46714285714285714,0.09991604549335974,0.8055186407296752,False
ipw_rate_difference,0.0017661149265009515,,,,ok,,,700,5,20360618,0.0016886651926780244,7.744973382292717e-05,False,0.46714285714285714,0.09991604549335974,0.8055186407296752,False
naive_rate_difference,0.002829403641526612,2.398950398409795e-05,0.0027823850777108,0.002876422205342424,ok,,,700,6,20360619,0.0016886651926780244,0.0011407384488485877,False,0.42142857142857143,0.12781758955904537,0.7592768148370928,False
poisson_offset_gcomp_rate_difference,0.0016438788737651484,,,,ok,,,700,6,20360619,0.0016886651926780244,-4.4786318912875926e-05,False,0.42142857142857143,0.12781758955904537,0.7592768148370928,False
ipw_rate_difference,0.0016237393457676167,,,,ok,,,700,6,20360619,0.0016886651926780244,-6.492584691040765e-05,False,0.42142857142857143,0.12781758955904537,0.7592768148370928,False
naive_rate_difference,0.0031575505390097087,2.4624811244586447e-05,0.0031092867958442223,0.003205814282175195,ok,,,700,7,20360620,0.0016886651926780244,0.0014688853463316843,False,0.3942857142857143,0.12740643662542786,0.7741152262974728,False
