sample_size,estimator,mean_estimate,bias,mcse_bias,rmse,mcse_rmse,empirical_sd,mean_estimated_se,coverage,mcse_coverage,n_replications,n_attempted,n_valid,n_coverage,n_failed,n_not_applicable,n_non_ok,failure_rate,non_ok_rate,failure_rate_denominator,first_error_type,first_error_message,status_message
700,naive_rate_difference,0.0030850889342907487,0.0013964237416127247,2.3587975579569975e-05,0.0014120744601128974,2.349044629832556e-05,0.00021097726739009384,2.4459717395349537e-05,0.0,0.0,80,80,80,80,0,0,0,0.0,0.0,80,,,ok
700,poisson_offset_gcomp_rate_difference,0.0016900848691450171,1.419676466992418e-06,4.558801022863815e-06,4.0544372677228606e-05,3.764970341421107e-06,4.077515593207626e-05,,,,80,80,80,0,0,0,0,0.0,0.0,80,,,ok
700,ipw_rate_difference,0.0016899412200737107,1.2760273956861434e-06,1.2498282039569963e-05,0.00011109448909475607,9.408526222406789e-06,0.00011178803296977266,,,,80,80,80,0,0,0,0,0.0,0.0,80,,,ok
1400,naive_rate_difference,0.0030848590382174046,0.0013961938455393807,1.408262014854807e-05,0.001401793333324017,1.402767419405785e-05,0.0001259587838138467,1.730330273137881e-05,0.0,0.0,80,80,80,80,0,0,0,0.0,0.0,80,,,ok
1400,poisson_offset_gcomp_rate_difference,0.0016832316692050372,-5.433523472987022e-06,3.872925010264219e-06,3.4849497557450933e-05,2.422507068949546e-06,3.4640494378839455e-05,,,,80,80,80,0,0,0,0,0.0,0.0,80,,,ok
1400,ipw_rate_difference,0.0016903884940183984,1.7233013403739886e-06,9.148120065487452e-06,8.132852959068603e-05,8.629419303597877e-06,8.18232733310391e-05,,,,80,80,80,0,0,0,0,0.0,0.0,80,,,ok
