estimator,estimate,se,ci_lower,ci_upper,status,error_type,error_message,sample_size,replication,seed,truth,error,covered,treatment_prevalence,propensity_p01,propensity_p99,positivity_warning
naive_difference,3.0195898017696026,0.09822194772598729,2.8270783217352915,3.2121012818039136,ok,,,1000,0,20450605,2.3,0.7195898017696027,False,0.523,0.11106064677647319,0.8881718883539919,False
adjusted_ols,2.240538431225147,0.06627756298461468,2.1106367947922173,2.370440067658077,ok,,,1000,0,20450605,2.3,-0.05946156877485276,True,0.523,0.11106064677647319,0.8881718883539919,False
ipw,2.2281803885364915,0.143789850852426,1.9463574595233506,2.5100033175496326,ok,,,1000,0,20450605,2.3,-0.07181961146350835,True,0.523,0.11106064677647319,0.8881718883539919,False
aipw,2.2382964355208617,0.06623701108412486,2.1084742793523965,2.368118591689327,ok,,,1000,0,20450605,2.3,-0.06170356447913816,True,0.523,0.11106064677647319,0.8881718883539919,False
naive_difference,3.1605204616343667,0.09783943610270911,2.968758690605349,3.3522822326633843,ok,,,1000,1,20450606,2.3,0.8605204616343669,False,0.484,0.11238568131391917,0.8861751538934983,False
adjusted_ols,2.2696918183225887,0.07085593006699181,2.130816747300196,2.408566889344981,ok,,,1000,1,20450606,2.3,-0.030308181677411117,True,0.484,0.11238568131391917,0.8861751538934983,False
ipw,2.201738127509898,0.14652446194301372,1.9145554592474814,2.4889207957723145,ok,,,1000,1,20450606,2.3,-0.09826187249010188,True,0.484,0.11238568131391917,0.8861751538934983,False
aipw,2.271685799841254,0.07450493394104135,2.125658812646277,2.4177127870362307,ok,,,1000,1,20450606,2.3,-0.028314200158745972,True,0.484,0.11238568131391917,0.8861751538934983,False
naive_difference,3.015852487630244,0.09636916467025229,2.8269723956563397,3.204732579604148,ok,,,1000,2,20450607,2.3,0.7158524876302441,False,0.513,0.11435290716030769,0.8944152604289642,False
adjusted_ols,2.355451790152668,0.06910711550116436,2.2200043326949364,2.4908992476104,ok,,,1000,2,20450607,2.3,0.05545179015266832,True,0.513,0.11435290716030769,0.8944152604289642,False
ipw,2.3421179489675152,0.1323575254109984,2.0827019660791133,2.601533931855917,ok,,,1000,2,20450607,2.3,0.04211794896751542,True,0.513,0.11435290716030769,0.8944152604289642,False
aipw,2.3487507597395396,0.0692862734353094,2.212952159183339,2.4845493602957403,ok,,,1000,2,20450607,2.3,0.048750759739539795,True,0.513,0.11435290716030769,0.8944152604289642,False
naive_difference,3.194408878131025,0.09842391564880691,3.001501548241955,3.3873162080200947,ok,,,1000,3,20450608,2.3,0.8944088781310251,False,0.527,0.14089909117801488,0.895540391840684,False
adjusted_ols,2.2219269772731485,0.06853509961751142,2.087600650345961,2.3562533042003357,ok,,,1000,3,20450608,2.3,-0.07807302272685135,True,0.527,0.14089909117801488,0.895540391840684,False
ipw,2.2409922084079703,0.1491062211625996,1.948749385058411,2.5332350317575294,ok,,,1000,3,20450608,2.3,-0.05900779159202951,True,0.527,0.14089909117801488,0.895540391840684,False
aipw,2.205431882274968,0.07874328649977874,2.051097876711083,2.3597658878388534,ok,,,1000,3,20450608,2.3,-0.09456811772503171,True,0.527,0.14089909117801488,0.895540391840684,False
naive_difference,3.1278126135813,0.0958765115558316,2.939898103968532,3.315727123194068,ok,,,1000,4,20450609,2.3,0.8278126135813002,False,0.52,0.12849525948217994,0.8825081901152343,False
adjusted_ols,2.223530385885728,0.07197955562082271,2.082453049245718,2.3646077225257383,ok,,,1000,4,20450609,2.3,-0.07646961411427178,True,0.52,0.12849525948217994,0.8825081901152343,False
ipw,2.2446265680687416,0.13692461563590763,1.9762592528253726,2.5129938833121104,ok,,,1000,4,20450609,2.3,-0.05537343193125821,True,0.52,0.12849525948217994,0.8825081901152343,False
aipw,2.2168959941545983,0.0720422796502731,2.0756957206759,2.3580962676332966,ok,,,1000,4,20450609,2.3,-0.08310400584540156,True,0.52,0.12849525948217994,0.8825081901152343,False
