sample_size,estimator,mean_estimate,bias,mcse_bias,rmse,mcse_rmse,empirical_sd,mean_estimated_se,coverage,mcse_coverage,n_replications,n_attempted,n_valid,n_coverage,n_failed,n_not_applicable,n_non_ok,failure_rate,non_ok_rate,failure_rate_denominator,first_error_type,first_error_message,status_message
1000,naive_difference,3.112347926160429,0.812347926160429,0.011713960800549301,0.8189928488518428,0.011781446591260248,0.10477285054318436,0.09609173834522719,0.0,0.0,80,80,80,80,0,0,0,0.0,0.0,80,,,ok
1000,adjusted_ols,2.306581569907769,0.006581569907769269,0.007643886285413571,0.06825839046192939,0.00516554987696211,0.06836899738585242,0.06921246759535993,0.9625,0.02124080683495803,80,80,80,80,0,0,0,0.0,0.0,80,,,ok
1000,ipw,2.3075692488115918,0.007569248811591672,0.008840801973461973,0.07894248609434178,0.00636556819840042,0.07907453675310107,0.13422492404612857,1.0,0.0,80,80,80,80,0,0,0,0.0,0.0,80,,,ok
1000,aipw,2.3117813714198103,0.01178137141981051,0.007891987284345219,0.0711280135596137,0.005481893944084691,0.07058808018143949,0.07073026562933422,0.9625,0.02124080683495803,80,80,80,80,0,0,0,0.0,0.0,80,,,ok
