sample_size,treatment_prevalence,propensity_min,propensity_p01,propensity_p05,propensity_median,propensity_p95,propensity_p99,propensity_max,treated_propensity_p05,treated_propensity_p95,control_propensity_p05,control_propensity_p95,propensity_overlap_width,outcome_prevalence,oracle_EY1,oracle_EY0,U_treatment_coefficient,U_outcome_coefficient,U_treatment_correlation,U_outcome_correlation,positivity_warning,rare_outcome_warning,separation_warning,extreme_probability_warning,unobserved_confounder_enabled,unobserved_confounder_observed,positivity_message,binary_outcome_message
1000,0.5067125,0.02459596463863321,0.06456433364518772,0.13250493101282385,0.5095125642457558,0.8764348149756387,0.939177683515086,0.9769110043970295,0.2439701965368776,0.9072569345874646,0.09883736653314666,0.7614336339522634,0.5174634374153858,0.42105,0.49927528981864694,0.3366659896693529,0.8,0.5,0.3158702166916634,0.24534859050701346,True,False,False,True,True,False,propensity 1st percentile is below 0.05.,oracle outcome probabilities include extreme values.
