estimator,estimate,se,ci_lower,ci_upper,sample_size,replication,seed,truth,error,covered,treatment_prevalence,propensity_p01,propensity_p99,positivity_warning
logistic_gcomp_risk_difference,0.11186622876511766,0.001402954359733041,0.10911648874808745,0.11461596878214787,800,61,20360666,0.1389913907227091,-0.027125161957591445,False,0.36875,0.07020325992830416,0.7866729766367857,False
ipw_risk_difference,0.11870702905516761,0.04314930097323573,0.034135953189546486,0.20327810492078874,800,61,20360666,0.1389913907227091,-0.020284361667541495,True,0.36875,0.07020325992830416,0.7866729766367857,False
aipw_risk_difference,0.1220706826548232,0.03531428702323036,0.052855951949581495,0.19128541336006488,800,61,20360666,0.1389913907227091,-0.016920708067885912,True,0.36875,0.07020325992830416,0.7866729766367857,False
naive_risk_difference,0.2816768086544963,0.03391970842848781,0.21519540176856047,0.34815821554043214,800,62,20360667,0.1389913907227091,0.14268541793178718,False,0.3625,0.05708590960427471,0.7869544573287629,False
logistic_gcomp_risk_difference,0.17501378846693394,0.0018524354323175708,0.1713830817359056,0.17864449519796227,800,62,20360667,0.1389913907227091,0.03602239774422483,False,0.3625,0.05708590960427471,0.7869544573287629,False
ipw_risk_difference,0.1828987328410667,0.04280298779836241,0.09900641832556899,0.2667910473565644,800,62,20360667,0.1389913907227091,0.04390734211835759,True,0.3625,0.05708590960427471,0.7869544573287629,False
aipw_risk_difference,0.1815977729222564,0.03487974271537241,0.11323473341010316,0.24996081243440965,800,62,20360667,0.1389913907227091,0.042606382199547294,True,0.3625,0.05708590960427471,0.7869544573287629,False
naive_risk_difference,0.21164346211457088,0.03401247018036979,0.14498024553580352,0.27830667869333825,800,63,20360668,0.1389913907227091,0.07265207139186178,False,0.34625,0.05928038762418335,0.7881441094626166,False
logistic_gcomp_risk_difference,0.13184856392652922,0.0012983252472173717,0.1293038932017641,0.13439323465129432,800,63,20360668,0.1389913907227091,-0.007142826796179891,False,0.34625,0.05928038762418335,0.7881441094626166,False
ipw_risk_difference,0.12866261809060323,0.04005614638380037,0.050154013818890175,0.20717122236231628,800,63,20360668,0.1389913907227091,-0.010328772632105881,True,0.34625,0.05928038762418335,0.7881441094626166,False
aipw_risk_difference,0.12459408948356247,0.032900567682511705,0.060110161754917096,0.18907801721220785,800,63,20360668,0.1389913907227091,-0.014397301239146634,True,0.34625,0.05928038762418335,0.7881441094626166,False
naive_risk_difference,0.27580841998586914,0.03487037196121468,0.20746374681437302,0.34415309315736525,800,64,20360669,0.1389913907227091,0.13681702926316003,False,0.32375,0.07849425576433504,0.7913080446663643,False
logistic_gcomp_risk_difference,0.16760653089318223,0.001794451453799086,0.16408947067173046,0.171123591114634,800,64,20360669,0.1389913907227091,0.02861514017047312,False,0.32375,0.07849425576433504,0.7913080446663643,False
ipw_risk_difference,0.17687754147628007,0.04504424516901269,0.08859244323422288,0.26516263971833726,800,64,20360669,0.1389913907227091,0.03788615075357096,True,0.32375,0.07849425576433504,0.7913080446663643,False
aipw_risk_difference,0.17566855426618905,0.03640771380658376,0.1043107464458432,0.2470263620865349,800,64,20360669,0.1389913907227091,0.03667716354347994,True,0.32375,0.07849425576433504,0.7913080446663643,False
naive_risk_difference,0.24168143937078468,0.03296135673352564,0.17707836729149762,0.30628451145007174,800,65,20360670,0.1389913907227091,0.10269004864807557,False,0.35875,0.06961547899354296,0.7705910633204264,False
logistic_gcomp_risk_difference,0.17163888818030645,0.0014927203637439817,0.16871321002837872,0.1745645663322342,800,65,20360670,0.1389913907227091,0.032647497457597346,False,0.35875,0.06961547899354296,0.7705910633204264,False
ipw_risk_difference,0.16567636429921953,0.038524692124634406,0.09016935521944223,0.2411833733789968,800,65,20360670,0.1389913907227091,0.026684973576510423,True,0.35875,0.06961547899354296,0.7705910633204264,False
aipw_risk_difference,0.16387173832460264,0.03293990057315998,0.0993107195468788,0.22843275710232647,800,65,20360670,0.1389913907227091,0.024880347601893532,True,0.35875,0.06961547899354296,0.7705910633204264,False
naive_risk_difference,0.2322077922077922,0.03390558492806098,0.1657540668740286,0.2986615175415558,800,66,20360671,0.1389913907227091,0.09321640148508309,False,0.34375,0.060041551321849775,0.7596395714665279,False
logistic_gcomp_risk_difference,0.14635374228692694,0.00170097713303419,0.14301988836765372,0.14968759620620015,800,66,20360671,0.1389913907227091,0.007362351564217828,False,0.34375,0.060041551321849775,0.7596395714665279,False
ipw_risk_difference,0.13720321982803693,0.04057325565470789,0.05768110000927339,0.21672533964680046,800,66,20360671,0.1389913907227091,-0.0017881708946721753,True,0.34375,0.060041551321849775,0.7596395714665279,False
aipw_risk_difference,0.13843593127374018,0.03321579895618621,0.07333416160189209,0.20353770094558826,800,66,20360671,0.1389913907227091,-0.0005554594489689257,True,0.34375,0.060041551321849775,0.7596395714665279,False
naive_risk_difference,0.21471861471861473,0.03321305088362548,0.14962223117001255,0.2798149982672169,800,67,20360672,0.1389913907227091,0.07572722399590562,False,0.34375,0.06225223038077778,0.7725026444135313,False
logistic_gcomp_risk_difference,0.13287386931548623,0.0014853492471297617,0.1299626382866482,0.13578510034432426,800,67,20360672,0.1389913907227091,-0.006117521407222881,False,0.34375,0.06225223038077778,0.7725026444135313,False
ipw_risk_difference,0.12281436215078408,0.03806074397345753,0.048216674738007406,0.19741204956356073,800,67,20360672,0.1389913907227091,-0.01617702857192503,True,0.34375,0.06225223038077778,0.7725026444135313,False
aipw_risk_difference,0.12424502819517183,0.03162766812887257,0.062255937747596274,0.1862341186427474,800,67,20360672,0.1389913907227091,-0.014746362527537277,True,0.34375,0.06225223038077778,0.7725026444135313,False
naive_risk_difference,0.26117656662403743,0.03402215146507102,0.1944943750759316,0.32785875817214327,800,68,20360673,0.1389913907227091,0.12218517590132832,False,0.3575,0.06706649162525263,0.7788046725768637,False
logistic_gcomp_risk_difference,0.14358155679261042,0.0014999055653092156,0.14064179590439316,0.14652131768082768,800,68,20360673,0.1389913907227091,0.004590166069901314,False,0.3575,0.06706649162525263,0.7788046725768637,False
ipw_risk_difference,0.16690213208928417,0.04758096477752168,0.07364515477567281,0.26015910940289555,800,68,20360673,0.1389913907227091,0.027910741366575065,True,0.3575,0.06706649162525263,0.7788046725768637,False
aipw_risk_difference,0.15457637721012793,0.03989753448786652,0.07637864654196483,0.23277410787829103,800,68,20360673,0.1389913907227091,0.015584986487418823,True,0.3575,0.06706649162525263,0.7788046725768637,False
naive_risk_difference,0.19666980410214047,0.03336038119528385,0.13128465844885684,0.2620549497554241,800,69,20360674,0.1389913907227091,0.05767841337943136,True,0.36125,0.08718794889338409,0.7521242589797391,False
logistic_gcomp_risk_difference,0.1040499363181109,0.0011521098429126103,0.10179184251976808,0.1063080301164537,800,69,20360674,0.1389913907227091,-0.03494145440459821,False,0.36125,0.08718794889338409,0.7521242589797391,False
ipw_risk_difference,0.10504319780922372,0.03895101035569815,0.028700620350608663,0.18138577526783878,800,69,20360674,0.1389913907227091,-0.03394819291348539,True,0.36125,0.08718794889338409,0.7521242589797391,False
aipw_risk_difference,0.09961854767478232,0.03248140770642044,0.035956158403036495,0.16328093694652812,800,69,20360674,0.1389913907227091,-0.03937284304792679,True,0.36125,0.08718794889338409,0.7521242589797391,False
naive_risk_difference,0.2361157207655714,0.03469639259814007,0.16811204087975476,0.3041194006513881,800,70,20360675,0.1389913907227091,0.0971243300428623,False,0.345,0.060448680994056855,0.7893601377097128,False
logistic_gcomp_risk_difference,0.14889395430589086,0.0012619077105240019,0.14642066064145043,0.1513672479703313,800,70,20360675,0.1389913907227091,0.009902563583181756,False,0.345,0.060448680994056855,0.7893601377097128,False
ipw_risk_difference,0.1448175857214708,0.04179480504570512,0.06290127309101584,0.22673389835192576,800,70,20360675,0.1389913907227091,0.005826194998761691,True,0.345,0.060448680994056855,0.7893601377097128,False
aipw_risk_difference,0.14272058903863005,0.034217667000084925,0.07565519408347889,0.20978598399378123,800,70,20360675,0.1389913907227091,0.003729198315920945,True,0.345,0.060448680994056855,0.7893601377097128,False
naive_risk_difference,0.21397569444444442,0.03310607805030524,0.14908897379647412,0.2788624150924147,800,71,20360676,0.1389913907227091,0.07498430372173531,False,0.36,0.05812813593861216,0.7356605895348818,False
logistic_gcomp_risk_difference,0.13188295072575287,0.0015521833841936519,0.12884072719533182,0.13492517425617392,800,71,20360676,0.1389913907227091,-0.007108439996956234,False,0.36,0.05812813593861216,0.7356605895348818,False
ipw_risk_difference,0.13947568023504947,0.04024275515974566,0.06060132948328455,0.21835003098681438,800,71,20360676,0.1389913907227091,0.00048428951234036344,True,0.36,0.05812813593861216,0.7356605895348818,False
aipw_risk_difference,0.14080173220623074,0.03286340669322559,0.07639063867821602,0.20521282573424546,800,71,20360676,0.1389913907227091,0.0018103414835216325,True,0.36,0.05812813593861216,0.7356605895348818,False
naive_risk_difference,0.24107435309531608,0.03373073975882052,0.17496331799613457,0.3071853881944976,800,72,20360677,0.1389913907227091,0.10208296237260697,False,0.355,0.06928098394681516,0.8013388904751505,False
logistic_gcomp_risk_difference,0.11355203983430082,0.0013850296336312892,0.11083743163486279,0.11626664803373885,800,72,20360677,0.1389913907227091,-0.02543935088840829,False,0.355,0.06928098394681516,0.8013388904751505,False
ipw_risk_difference,0.1257100591518704,0.04612258860073085,0.03531144662068027,0.21610867168306053,800,72,20360677,0.1389913907227091,-0.013281331570838717,True,0.355,0.06928098394681516,0.8013388904751505,False
aipw_risk_difference,0.13116202294902193,0.03750700823896563,0.05764963763280222,0.20467440826524164,800,72,20360677,0.1389913907227091,-0.007829367773687174,True,0.355,0.06928098394681516,0.8013388904751505,False
naive_risk_difference,0.23204152109376577,0.03341697969670943,0.16654544441610908,0.29753759777142247,800,73,20360678,0.1389913907227091,0.09305013037105667,False,0.36625,0.058500135431385755,0.7576112283764971,False
logistic_gcomp_risk_difference,0.10286111410547585,0.0013685106652363195,0.10017888248915371,0.105543345721798,800,73,20360678,0.1389913907227091,-0.03613027661723325,False,0.36625,0.058500135431385755,0.7576112283764971,False
ipw_risk_difference,0.11365467250469784,0.04110423977148662,0.033091842940685165,0.19421750206871052,800,73,20360678,0.1389913907227091,-0.02533671821801127,True,0.36625,0.058500135431385755,0.7576112283764971,False
aipw_risk_difference,0.10549201301818764,0.033031157455894515,0.04075213403696272,0.17023189199941258,800,73,20360678,0.1389913907227091,-0.033499377704521466,True,0.36625,0.058500135431385755,0.7576112283764971,False
naive_risk_difference,0.23324675324675323,0.03438180976828038,0.16585964437761624,0.3006338621158902,800,74,20360679,0.1389913907227091,0.09425536252404412,False,0.34375,0.05878505602706952,0.7657590107877921,False
logistic_gcomp_risk_difference,0.10714850592142881,0.0013028904294258472,0.10459488760395223,0.1097021242389054,800,74,20360679,0.1389913907227091,-0.031842884801280294,False,0.34375,0.05878505602706952,0.7657590107877921,False
ipw_risk_difference,0.10813404390989724,0.03952422443370591,0.030667987502955643,0.18560010031683882,800,74,20360679,0.1389913907227091,-0.030857346812811867,True,0.34375,0.05878505602706952,0.7657590107877921,False
aipw_risk_difference,0.10570354238193959,0.032861860228036936,0.041295479869997986,0.1701116048938812,800,74,20360679,0.1389913907227091,-0.03328784834076952,True,0.34375,0.05878505602706952,0.7657590107877921,False
naive_risk_difference,0.24178832727540484,0.033127620513174694,0.17685938417607214,0.3067172703747375,800,75,20360680,0.1389913907227091,0.10279693655269573,False,0.37125,0.05229046064817745,0.7445578073523949,False
logistic_gcomp_risk_difference,0.11930174222719271,0.0015792354586920871,0.11620649760504763,0.1223969868493378,800,75,20360680,0.1389913907227091,-0.019689648495516396,False,0.37125,0.05229046064817745,0.7445578073523949,False
ipw_risk_difference,0.11050837860961017,0.039592890393180605,0.03290773939513429,0.18810901782408607,800,75,20360680,0.1389913907227091,-0.028483012113098935,True,0.37125,0.05229046064817745,0.7445578073523949,False
aipw_risk_difference,0.10776655249217378,0.03164983906309458,0.04573400781201948,0.16979909717232808,800,75,20360680,0.1389913907227091,-0.03122483823053533,True,0.37125,0.05229046064817745,0.7445578073523949,False
naive_risk_difference,0.20913770913770913,0.032924195013414516,0.14460747269144342,0.27366794558397484,800,76,20360681,0.1389913907227091,0.07014631841500002,False,0.37,0.06605589803095614,0.7853459252464929,False
logistic_gcomp_risk_difference,0.13618372156889652,0.0014231047201399144,0.13339448757119335,0.1389729555665997,800,76,20360681,0.1389913907227091,-0.0028076691538125864,False,0.37,0.06605589803095614,0.7853459252464929,False
ipw_risk_difference,0.13106279781965308,0.038751423743770635,0.055111402932212325,0.2070141927070938,800,76,20360681,0.1389913907227091,-0.007928592903056031,True,0.37,0.06605589803095614,0.7853459252464929,False
aipw_risk_difference,0.1309662686432362,0.03222669931427828,0.06780309864664913,0.1941294386398233,800,76,20360681,0.1389913907227091,-0.008025122079472896,True,0.37,0.06605589803095614,0.7853459252464929,False
naive_risk_difference,0.2781045549295193,0.034398275919176324,0.21068517299766226,0.34552393686137634,800,77,20360682,0.1389913907227091,0.1391131642068102,False,0.34875,0.06664015782523385,0.7783028127950817,False
logistic_gcomp_risk_difference,0.14343236340147889,0.0017590672658402084,0.13998465491404874,0.14688007188890903,800,77,20360682,0.1389913907227091,0.004440972678769778,False,0.34875,0.06664015782523385,0.7783028127950817,False
ipw_risk_difference,0.12633115946439513,0.039091643337973915,0.049712946425481117,0.20294937250330913,800,77,20360682,0.1389913907227091,-0.012660231258313975,True,0.34875,0.06664015782523385,0.7783028127950817,False
aipw_risk_difference,0.12286190520422728,0.030522626600669334,0.06303865635335117,0.18268515405510338,800,77,20360682,0.1389913907227091,-0.016129485518481826,True,0.34875,0.06664015782523385,0.7783028127950817,False
naive_risk_difference,0.27308992562542256,0.03270906556630792,0.2089813351474998,0.3371985161033453,800,78,20360683,0.1389913907227091,0.13409853490271345,False,0.3625,0.06600279067554406,0.7711854897072457,False
logistic_gcomp_risk_difference,0.14819775164977067,0.0020903465309529594,0.14410074773389464,0.1522947555656467,800,78,20360683,0.1389913907227091,0.009206360927061563,False,0.3625,0.06600279067554406,0.7711854897072457,False
ipw_risk_difference,0.1395419108572597,0.04026013043372906,0.0606335051942658,0.2184503165202536,800,78,20360683,0.1389913907227091,0.0005505201345505917,True,0.3625,0.06600279067554406,0.7711854897072457,False
aipw_risk_difference,0.14042583963132504,0.030893518150407383,0.07987565670079211,0.20097602256185798,800,78,20360683,0.1389913907227091,0.0014344489086159373,True,0.3625,0.06600279067554406,0.7711854897072457,False
naive_risk_difference,0.2483694780237027,0.034529241483610494,0.18069340830233976,0.31604554774506566,800,79,20360684,0.1389913907227091,0.1093780873009936,False,0.33875,0.05973074266861388,0.7873606977344065,False
logistic_gcomp_risk_difference,0.15144719331715423,0.001425881343945176,0.14865251723679412,0.15424186939751433,800,79,20360684,0.1389913907227091,0.01245580259444512,False,0.33875,0.05973074266861388,0.7873606977344065,False
ipw_risk_difference,0.1574293544465809,0.04352088537689256,0.07212998653257559,0.24272872236058624,800,79,20360684,0.1389913907227091,0.018437963723871797,True,0.33875,0.05973074266861388,0.7873606977344065,False
aipw_risk_difference,0.1536560717882578,0.03515640836431915,0.08475077756840955,0.22256136600810605,800,79,20360684,0.1389913907227091,0.01466468106554869,True,0.33875,0.05973074266861388,0.7873606977344065,False
naive_risk_difference,0.2730341256900941,0.03441421600098218,0.20558350177198698,0.34048474960820124,800,80,20360685,0.1389913907227091,0.134042734967385,False,0.3225,0.05359797740322344,0.752893396107428,False
logistic_gcomp_risk_difference,0.1632434669767936,0.0017429805084853093,0.15982728795440707,0.16665964599918012,800,80,20360685,0.1389913907227091,0.024252076254084487,False,0.3225,0.05359797740322344,0.752893396107428,False
ipw_risk_difference,0.15051959138751111,0.04385349431073623,0.06456832194223594,0.2364708608327863,800,80,20360685,0.1389913907227091,0.011528200664802007,True,0.3225,0.05359797740322344,0.752893396107428,False
aipw_risk_difference,0.15047017231166493,0.03769111488878728,0.07659694459248045,0.2243434000308494,800,80,20360685,0.1389913907227091,0.011478781588955822,True,0.3225,0.05359797740322344,0.752893396107428,False
naive_risk_difference,0.2069090909090909,0.03461478599030827,0.13906535703552508,0.2747528247826567,800,81,20360686,0.1389913907227091,0.0679177001863818,False,0.3125,0.06579015047000618,0.7556032265842973,False
logistic_gcomp_risk_difference,0.13639517497407522,0.0013928915135375515,0.13366515777317012,0.13912519217498032,800,81,20360686,0.1389913907227091,-0.00259621574863389,True,0.3125,0.06579015047000618,0.7556032265842973,False
ipw_risk_difference,0.13329394824606464,0.0411119539959404,0.05271599907995389,0.21387189741217538,800,81,20360686,0.1389913907227091,-0.005697442476644471,True,0.3125,0.06579015047000618,0.7556032265842973,False
aipw_risk_difference,0.13385553312902887,0.03396399176720034,0.0672873324941013,0.20042373376395645,800,81,20360686,0.1389913907227091,-0.0051358575936802375,True,0.3125,0.06579015047000618,0.7556032265842973,False
naive_risk_difference,0.223439897082396,0.03363714770742499,0.15751229903318897,0.28936749513160304,800,82,20360687,0.1389913907227091,0.0844485063596869,False,0.34875,0.06499124452242888,0.7368260617362389,False
logistic_gcomp_risk_difference,0.13885240638038776,0.001554014677220416,0.1358065935815891,0.1418982191791864,800,82,20360687,0.1389913907227091,-0.0001389843423213466,True,0.34875,0.06499124452242888,0.7368260617362389,False
ipw_risk_difference,0.16152364649700895,0.04374060844543415,0.0757936292820895,0.24725366371192842,800,82,20360687,0.1389913907227091,0.022532255774299847,True,0.34875,0.06499124452242888,0.7368260617362389,False
aipw_risk_difference,0.1555413002820845,0.036236010404160156,0.0845200249465119,0.22656257561765708,800,82,20360687,0.1389913907227091,0.01654990955937538,True,0.34875,0.06499124452242888,0.7368260617362389,False
naive_risk_difference,0.2049401359076691,0.0330870143185147,0.14009077948741921,0.269789492327919,800,83,20360688,0.1389913907227091,0.06594874518496,False,0.365,0.0639066469839298,0.8107940164245321,False
logistic_gcomp_risk_difference,0.12096023594531502,0.0012603271494019293,0.11849004012374921,0.12343043176688083,800,83,20360688,0.1389913907227091,-0.018031154777394087,False,0.365,0.0639066469839298,0.8107940164245321,False
ipw_risk_difference,0.1167569636924272,0.039781657352270156,0.038786348036664656,0.19472757934818974,800,83,20360688,0.1389913907227091,-0.022234427030281903,True,0.365,0.0639066469839298,0.8107940164245321,False
aipw_risk_difference,0.12092750734363678,0.03391519486472028,0.05445494688012724,0.1874000678071463,800,83,20360688,0.1389913907227091,-0.018063883379072332,True,0.365,0.0639066469839298,0.8107940164245321,False
naive_risk_difference,0.2173076923076923,0.033105580707987595,0.1524219464327526,0.28219343818263204,800,84,20360689,0.1389913907227091,0.0783163015849832,False,0.35,0.06482044323929538,0.7409784439353881,False
logistic_gcomp_risk_difference,0.13802530751892683,0.001484683062732389,0.13511538218751473,0.14093523285033893,800,84,20360689,0.1389913907227091,-0.0009660832037822753,True,0.35,0.06482044323929538,0.7409784439353881,False
ipw_risk_difference,0.1358766966058076,0.039693470927660915,0.05807892316620451,0.21367447004541068,800,84,20360689,0.1389913907227091,-0.0031146941169015174,True,0.35,0.06482044323929538,0.7409784439353881,False
aipw_risk_difference,0.13951771523153186,0.03344577078429654,0.07396520905912869,0.20507022140393505,800,84,20360689,0.1389913907227091,0.0005263245088227564,True,0.35,0.06482044323929538,0.7409784439353881,False
naive_risk_difference,0.2100466953284101,0.03383092909045333,0.14373929274759317,0.27635409790922705,800,85,20360690,0.1389913907227091,0.071055304605701,False,0.35125,0.06828276416758772,0.7966938939086541,False
logistic_gcomp_risk_difference,0.09019422435924991,0.0011807454562944735,0.08788000579000343,0.09250844292849639,800,85,20360690,0.1389913907227091,-0.048797166363459196,False,0.35125,0.06828276416758772,0.7966938939086541,False
ipw_risk_difference,0.11705024172444752,0.046049106587537914,0.02679565129262705,0.207304832156268,800,85,20360690,0.1389913907227091,-0.021941148998261592,True,0.35125,0.06828276416758772,0.7966938939086541,False
aipw_risk_difference,0.11102541958326746,0.03990829895000065,0.03280659095700854,0.1892442482095264,800,85,20360690,0.1389913907227091,-0.027965971139441645,True,0.35125,0.06828276416758772,0.7966938939086541,False
naive_risk_difference,0.24812952198492008,0.03538927385553104,0.17876781978905432,0.31749122418078585,800,86,20360691,0.1389913907227091,0.10913813126221097,False,0.31375,0.07042377323233255,0.7574286232705296,False
logistic_gcomp_risk_difference,0.14085034139462202,0.0015110085699222562,0.13788881901724304,0.143811863772001,800,86,20360691,0.1389913907227091,0.0018589506719129123,True,0.31375,0.07042377323233255,0.7574286232705296,False
ipw_risk_difference,0.13317495114956582,0.045499961208777015,0.04399666588239333,0.22235323641673832,800,86,20360691,0.1389913907227091,-0.005816439573143289,True,0.31375,0.07042377323233255,0.7574286232705296,False
aipw_risk_difference,0.13617641593107602,0.03718271602504512,0.06329963167460725,0.20905320018754478,800,86,20360691,0.1389913907227091,-0.0028149747916330903,True,0.31375,0.07042377323233255,0.7574286232705296,False
naive_risk_difference,0.27441778740912653,0.03568901418851192,0.2044686049559042,0.3443669698623489,800,87,20360692,0.1389913907227091,0.13542639668641743,False,0.30875,0.07042030790248661,0.7463042265544095,False
logistic_gcomp_risk_difference,0.17364506623713905,0.0018876015277671085,0.16994543522555272,0.17734469724872537,800,87,20360692,0.1389913907227091,0.03465367551442994,False,0.30875,0.07042030790248661,0.7463042265544095,False
ipw_risk_difference,0.15233401018432924,0.045366161118694806,0.0634179682748461,0.2412500520938124,800,87,20360692,0.1389913907227091,0.013342619461620131,True,0.30875,0.07042030790248661,0.7463042265544095,False
aipw_risk_difference,0.16306499438070268,0.03606446614900418,0.09237993960699055,0.23375004915441483,800,87,20360692,0.1389913907227091,0.024073603657993575,True,0.30875,0.07042030790248661,0.7463042265544095,False
naive_risk_difference,0.3089677423673447,0.03328021444667281,0.24373972065409638,0.374195764080593,800,88,20360693,0.1389913907227091,0.1699763516446356,False,0.37125,0.07451639435310499,0.7515239285046665,False
logistic_gcomp_risk_difference,0.19653491369730028,0.002107502770497254,0.1924042841698073,0.20066554322479327,800,88,20360693,0.1389913907227091,0.05754352297459117,False,0.37125,0.07451639435310499,0.7515239285046665,False
ipw_risk_difference,0.19475491701712816,0.04379903783494515,0.10891038030312848,0.2805994537311278,800,88,20360693,0.1389913907227091,0.05576352629441905,True,0.37125,0.07451639435310499,0.7515239285046665,False
aipw_risk_difference,0.1978483310118937,0.03587704953516103,0.12753060605141858,0.2681660559723688,800,88,20360693,0.1389913907227091,0.05885694028918459,True,0.37125,0.07451639435310499,0.7515239285046665,False
naive_risk_difference,0.232421875,0.03348876145804743,0.16678510865537396,0.298058641344626,800,89,20360694,0.1389913907227091,0.09343048427729089,False,0.36,0.07873735881689903,0.7865695913400406,False
logistic_gcomp_risk_difference,0.1201734154240631,0.0014273815022839832,0.11737579908738781,0.12297103176073838,800,89,20360694,0.1389913907227091,-0.01881797529864601,False,0.36,0.07873735881689903,0.7865695913400406,False
ipw_risk_difference,0.12409317608227481,0.04277098817187483,0.0402635796822115,0.20792277248233812,800,89,20360694,0.1389913907227091,-0.014898214640434296,True,0.36,0.07873735881689903,0.7865695913400406,False
aipw_risk_difference,0.12548224350391993,0.034088133457723636,0.05867072962658677,0.1922937573812531,800,89,20360694,0.1389913907227091,-0.01350914721878918,True,0.36,0.07873735881689903,0.7865695913400406,False
naive_risk_difference,0.21317396406461903,0.03381204193387467,0.14690357963046663,0.2794443484987714,800,90,20360695,0.1389913907227091,0.07418257334190992,False,0.33375,0.061763042815410396,0.76791190424179,False
logistic_gcomp_risk_difference,0.11248219964969933,0.001378889590804821,0.10977962571306471,0.11518477358633394,800,90,20360695,0.1389913907227091,-0.02650919107300978,False,0.33375,0.061763042815410396,0.76791190424179,False
ipw_risk_difference,0.1107585060816243,0.03863504646366304,0.03503520647181317,0.1864818056914354,800,90,20360695,0.1389913907227091,-0.02823288464108481,True,0.33375,0.061763042815410396,0.76791190424179,False
aipw_risk_difference,0.1151404435115386,0.03298692727012821,0.05048725410144514,0.17979363292163206,800,90,20360695,0.1389913907227091,-0.02385094721117051,True,0.33375,0.061763042815410396,0.76791190424179,False
naive_risk_difference,0.2064461148210041,0.03238784512906974,0.14296710483116642,0.2699251248108418,800,91,20360696,0.1389913907227091,0.067454724098295,False,0.37625,0.06617364378803706,0.7907724834806231,False
logistic_gcomp_risk_difference,0.10761096009611841,0.0012220230787458861,0.10521583887349972,0.1100060813187371,800,91,20360696,0.1389913907227091,-0.0313804306265907,False,0.37625,0.06617364378803706,0.7907724834806231,False
ipw_risk_difference,0.10376466638911136,0.03910782526751273,0.027114737351100898,0.18041459542712182,800,91,20360696,0.1389913907227091,-0.03522672433359775,True,0.37625,0.06617364378803706,0.7907724834806231,False
aipw_risk_difference,0.10479602626863387,0.03330101067490552,0.03952724469703517,0.17006480784023256,800,91,20360696,0.1389913907227091,-0.03419536445407524,True,0.37625,0.06617364378803706,0.7907724834806231,False
naive_risk_difference,0.21271129141311698,0.033406371962784495,0.14723600551191074,0.2781865773143232,800,92,20360697,0.1389913907227091,0.07371990069040787,False,0.3625,0.06974476226861989,0.812810108967897,False
logistic_gcomp_risk_difference,0.09673737581777839,0.0012206665906237429,0.09434491326302455,0.09912983837253223,800,92,20360697,0.1389913907227091,-0.04225401490493072,False,0.3625,0.06974476226861989,0.812810108967897,False
ipw_risk_difference,0.0732115475188003,0.04253445389861361,-0.01015445022456167,0.15657754526216228,800,92,20360697,0.1389913907227091,-0.06577984320390881,True,0.3625,0.06974476226861989,0.812810108967897,False
aipw_risk_difference,0.08699570444874427,0.03222506007502591,0.023835747302053872,0.15015566159543467,800,92,20360697,0.1389913907227091,-0.051995686273964836,True,0.3625,0.06974476226861989,0.812810108967897,False
naive_risk_difference,0.21354083106048455,0.033928006619402616,0.14704316001921885,0.28003850210175024,800,93,20360698,0.1389913907227091,0.07454944033777544,False,0.33875,0.0684274909262844,0.8149842964590023,False
logistic_gcomp_risk_difference,0.1040359621260668,0.0012359470651441362,0.10161355039158632,0.1064583738605473,800,93,20360698,0.1389913907227091,-0.0349554285966423,False,0.33875,0.0684274909262844,0.8149842964590023,False
ipw_risk_difference,0.1041557075597584,0.04047206308853632,0.024831921526194317,0.1834794935933225,800,93,20360698,0.1389913907227091,-0.0348356831629507,True,0.33875,0.0684274909262844,0.8149842964590023,False
aipw_risk_difference,0.10375562133818887,0.03333025535038947,0.03842952125590207,0.16908172142047567,800,93,20360698,0.1389913907227091,-0.035235769384520235,True,0.33875,0.0684274909262844,0.8149842964590023,False
naive_risk_difference,0.20720930073610325,0.03351496126860952,0.14152118370637373,0.27289741776583276,800,94,20360699,0.1389913907227091,0.06821791001339414,False,0.35375,0.06907476506704203,0.7644872984299146,False
logistic_gcomp_risk_difference,0.10070420642896014,0.0011521057827392348,0.0984461205884109,0.10296229226950937,800,94,20360699,0.1389913907227091,-0.03828718429374897,False,0.35375,0.06907476506704203,0.7644872984299146,False
ipw_risk_difference,0.11104068315318666,0.04324297625057428,0.026286007117740165,0.19579535918863317,800,94,20360699,0.1389913907227091,-0.02795070756952245,True,0.35375,0.06907476506704203,0.7644872984299146,False
aipw_risk_difference,0.11001711127933188,0.03587936315672298,0.039694851703921494,0.18033937085474228,800,94,20360699,0.1389913907227091,-0.02897427944337723,True,0.35375,0.06907476506704203,0.7644872984299146,False
naive_risk_difference,0.1817891612500085,0.033457551611627126,0.11621356508032928,0.24736475741968772,800,95,20360700,0.1389913907227091,0.042797770527299384,True,0.35875,0.06246956935892435,0.7820631510295899,False
logistic_gcomp_risk_difference,0.08005883943417694,0.0009961135965209729,0.07810649266048517,0.08201118620786871,800,95,20360700,0.1389913907227091,-0.05893255128853217,False,0.35875,0.06246956935892435,0.7820631510295899,False
ipw_risk_difference,0.08092719374381277,0.04008630075842159,0.0023594879838658017,0.15949489950375972,800,95,20360700,0.1389913907227091,-0.05806419697889634,True,0.35875,0.06246956935892435,0.7820631510295899,False
